Resolution,1920,1080,Distance,58.8,Width,48.5,Subject,01034,Test,CC9-03022018-115306,Calibration,CC9-03022018-115306
881,-4.67839,12.2193,-21.99,12.5926,-0.000468812,-0.640897,17.3116,-0.373317,2110.12,-4.60842,12.0593,0
892,-4.68308,12.2249,-21.99,12.5926,-0.426431,0.506744,17.3069,-0.367743,2107.63,-4.77342,12.3463,0
899,-4.79522,12.3541,-21.99,12.5926,-16.0198,18.4631,17.1948,-0.238501,2101.49,-4.88025,12.6574,0
911,-4.92423,12.4177,-21.99,12.5926,-10.7509,5.29375,17.0658,-0.174976,2092.08,-5.01668,12.7076,0
919,-4.94585,12.4222,-21.99,12.5926,-2.70327,0.563367,17.0441,-0.170469,2082.99,-5.09244,12.5348,0
931,-4.94799,12.4166,-21.99,12.5926,-0.178051,-0.465617,17.042,-0.176057,2077.29,-4.96008,12.3293,0
939,-4.98076,12.285,-21.99,12.5926,-4.09564,-16.4464,17.0092,-0.307628,2074.52,-4.87396,12.2063,0
952,-4.98841,12.2282,-21.99,12.5926,-0.588879,-4.36858,17.0016,-0.364419,2073.07,-4.85876,12.178,0
960,-4.99066,12.2236,-21.99,12.5926,-0.281432,-0.582338,16.9993,-0.369078,2072.28,-4.88263,12.2305,0
970,-5.02988,12.2285,-21.99,12.5926,-3.92214,0.49179,16.9601,-0.36416,2071.59,-4.96472,12.1432,0
978,-5.06754,12.2406,-21.99,12.5926,-4.70716,1.51527,16.9224,-0.352038,2069.82,-5.03605,12.2319,0
990,-5.14986,12.3073,-21.99,12.5926,-6.85972,5.56091,16.8401,-0.285307,2065.98,-5.26102,12.4871,0
1002,-5.58244,12.5251,-21.99,12.5926,-36.0488,18.1508,16.4075,-0.0674979,2060.71,-7.95197,12.9396,0
1011,-7.00999,12.9906,-21.99,12.5926,-158.616,51.7171,14.98,0.397956,2054.77,-11.062,13.7595,0
1023,-9.61452,13.6392,-21.99,12.5926,-217.045,54.0486,12.3755,1.04654,2042.58,-36.845,26.1691,0
1031,-13.2105,14.4351,-21.99,12.5926,-449.502,99.4868,8.77945,1.84243,2007.12,-16.2355,15.0943,0
1042,-16.5857,15.3639,-21.99,12.5926,-306.836,84.4352,5.40425,2.77122,1934.55,-19.7536,15.9814,0
1049,-18.7876,16.1517,-21.99,12.5926,-314.547,112.547,3.20242,3.55905,1843.19,-14.2381,15.3726,0
1061,-21.2044,17.2025,-21.99,12.5926,-201.403,87.569,0.785583,4.60988,1773.3,-22.6159,17.9319,0
1081,-22.8322,18.0003,-21.99,12.5926,-81.3902,39.8892,-0.84222,5.40767,1741.21,-23.405,18.2492,0
1086,-23.0107,18.0898,-21.99,12.5926,-35.7053,17.9036,-1.02075,5.49718,1733.03,-23.2172,18.4038,0
1090,-23.1056,18.1152,-21.99,12.5926,-23.7099,6.3442,-1.11559,5.52256,1734.33,-23.3702,18.2918,0
1105,-23.1566,18.1255,-21.99,12.5926,-3.4037,0.687603,-1.16664,5.53288,1742.36,-23.6151,18.2477,0
1110,-23.1731,18.0636,-21.99,12.5926,-3.2889,-12.3716,-1.18309,5.47102,1756.3,-23.3931,18.0527,0
1122,-23.1929,17.9765,-21.99,12.5926,-1.65471,-7.26052,-1.20294,5.38389,1770.33,-23.2026,17.8905,0
1131,-23.1884,17.9714,-21.99,12.5926,0.502482,-0.566623,-1.19842,5.37879,1780.23,-23.102,17.9534,0
1143,-23.1881,17.9716,-21.99,12.5926,0.0243776,0.0152135,-1.19813,5.37897,1787.47,-23.1035,17.8885,0
1150,-23.1872,17.9797,-21.99,12.5926,0.124075,1.1604,-1.19726,5.3871,1794.02,-23.1369,18.0677,0
1162,-23.2013,18.0431,-21.99,12.5926,-1.17099,5.28513,-1.21131,5.45052,1799.75,-23.3472,18.0906,0
1170,-23.3143,18.1501,-21.99,12.5926,-14.1247,13.3658,-1.32431,5.55744,1804.26,-23.4546,18.2449,0
1182,-23.4183,18.1842,-21.99,12.5926,-8.67004,2.84257,-1.42835,5.59156,1808.12,-23.652,18.4018,0
1191,-23.4185,18.2087,-21.99,12.5926,-0.0224591,2.72189,-1.42855,5.61605,1812.13,-23.4453,18.3116,0
1202,-23.4186,18.2087,-21.99,12.5926,-0.00511383,-0.00063641,-1.42861,5.61605,1816.67,-23.2719,18.0931,0
1211,-23.424,18.1853,-21.99,12.5926,-0.604171,-2.60022,-1.43404,5.59264,1822.32,-23.4224,18.1849,0
1222,-23.4239,18.1841,-21.99,12.5926,0.0143192,-0.102836,-1.43389,5.59151,1828.5,-23.3805,18.1696,0
1230,-23.4147,18.1826,-21.99,12.5926,1.15027,-0.196532,-1.42469,5.58994,1833.13,-15.7629,15.5048,0
1242,-23.4109,18.2014,-21.99,12.5926,0.318581,1.57184,-1.42086,5.6088,1835.32,-23.4523,18.2791,0
1254,-23.4242,18.2399,-21.99,12.5926,-1.11148,3.20575,-1.4342,5.64727,1835.97,-23.4192,18.2218,0
1262,-23.4212,18.2568,-21.99,12.5926,0.368025,2.10948,-1.43126,5.66415,1836.1,-23.4739,18.3393,0
1274,-23.4208,18.2567,-21.99,12.5926,0.0366457,-0.00945443,-1.43082,5.66403,1836.08,-23.4988,18.2684,0
1283,-23.4141,18.2385,-21.99,12.5926,0.745438,-2.01423,-1.42411,5.64591,1835.94,-23.5542,18.301,0
1294,-23.4077,18.2295,-21.99,12.5926,0.58253,-0.823171,-1.4177,5.63685,1835.55,-23.5481,18.218,0
1302,-23.3928,18.1912,-21.99,12.5926,1.86678,-4.77971,-1.40277,5.59861,1834.73,-23.5077,18.2333,0
1315,-23.3332,18.1549,-21.99,12.5926,4.58471,-2.7936,-1.34316,5.5623,1833.74,-15.6229,15.4837,0
1322,-22.3207,17.8889,-21.99,12.5926,144.636,-37.9994,-0.330713,5.2963,1833.52,-23.342,18.1316,0
1334,-18.6898,16.8131,-21.99,12.5926,302.579,-89.6532,3.30023,4.22046,1835.06,-15.8146,15.5334,0
1344,-15.8304,15.7727,-21.99,12.5926,285.935,-104.042,6.15958,3.18004,1839.2,-32.6451,24.8784,0
1355,-15.6841,15.2639,-21.99,12.5926,13.2965,-46.2536,6.30585,2.67125,1846.79,-15.5127,14.4917,0
1363,-15.2112,14.6775,-21.99,12.5926,59.1206,-73.302,6.77881,2.08483,1859.53,-12.5039,13.4308,0
1376,-13.6002,14.3609,-21.99,12.5926,123.924,-24.3539,8.38983,1.76823,1879.1,-9.66347,13.2892,0
1384,-11.1583,13.9517,-21.99,12.5926,305.229,-51.1482,10.8317,1.35905,1904.08,-7.70368,13.3056,0
1395,-8.67534,13.6239,-21.99,12.5926,225.726,-29.796,13.3147,1.03129,1929.88,-5.16744,13.5302,0
1403,-5.93589,13.5346,-21.99,12.5926,342.431,-11.1653,16.0541,0.941969,1951.74,-3.41638,13.328,0
1415,-3.85174,13.3495,-21.99,12.5926,173.679,-15.4232,18.1382,0.756891,1967.48,-2.67575,13.0881,0
1423,-3.22709,13.3075,-21.99,12.5926,78.0811,-5.25707,18.7629,0.714834,1977.87,-3.15429,13.1992,0
1435,-3.13235,13.2715,-21.99,12.5926,7.89519,-2.99896,18.8576,0.678847,1985.92,-3.09148,13.599,0
1443,-3.08616,13.2176,-21.99,12.5926,5.7741,-6.74058,18.9038,0.624922,1995.28,-3.00982,13.5323,0
1455,-3.01455,13.1702,-21.99,12.5926,5.96757,-3.9458,18.9754,0.577572,2009.15,-2.72648,13.1225,0
1463,-2.93653,13.1589,-21.99,12.5926,9.75233,-1.40868,19.0535,0.566303,2031.97,-2.83073,12.9383,0
1475,-2.75433,13.1397,-21.99,12.5926,15.1833,-1.59882,19.2357,0.547117,2067.26,-3.02146,12.7907,0
1483,-1.32453,12.9997,0,12.5926,178.724,-17.5001,-1.32453,0.407116,2109.59,0.159888,12.8749,0
1493,-0.507431,12.9992,0,12.5926,81.7103,-0.0591855,-0.507431,0.406524,2145.09,0.144972,13.0094,0
1503,-0.471268,13.0329,0,12.5926,3.61638,3.36972,-0.471268,0.440222,2165.42,0.285635,13.0035,0
1513,-0.543405,13.0409,0,12.5926,-7.21377,0.802798,-0.543405,0.44825,2173.8,-1.07519,13.1949,0
1522,-2.25664,13.1955,0,12.5926,-190.36,17.1847,-2.25664,0.602911,2176.32,-3.72791,13.331,0
1533,-3.9623,13.1359,0,12.5926,-155.06,-5.41832,-3.9623,0.54331,2175.5,-7.18531,13.3278,0
1541,-5.76055,12.8995,0,12.5926,-224.781,-29.5532,-5.76055,0.306884,2168.16,-9.32468,13.1252,0
1554,-8.84256,13.0497,0,12.5926,-237.078,11.5493,-8.84256,0.457025,2144.32,-12.153,13.5341,0
1561,-11.8849,13.3874,0,12.5926,-434.618,48.2471,-11.8849,0.794755,2097.97,-14.1113,13.454,0
1571,-13.5301,13.4366,0,12.5926,-164.52,4.92584,-13.5301,0.844013,2044.28,-15.4741,13.2506,0
1583,-14.5453,13.6098,0,12.5926,-84.5982,14.4286,-14.5453,1.01716,2006.4,-16.3461,13.6512,0
1592,-15.3892,13.6863,0,12.5926,-93.7736,8.50244,-15.3892,1.09368,1987.78,-16.1054,13.962,0
1604,-15.7137,13.6765,0,12.5926,-27.0373,-0.815166,-15.7137,1.0839,1978.35,-31.2855,23.4019,0
1611,-15.8563,13.7014,0,12.5926,-20.373,3.55782,-15.8563,1.1088,1972.96,-16.236,13.8091,0
1623,-15.9904,13.7154,0,12.5926,-11.1753,1.16111,-15.9904,1.12273,1971.26,-16.1546,13.6345,0
1631,-16.108,13.6223,0,12.5926,-14.6979,-11.6392,-16.108,1.02962,1972.96,-15.8072,13.4706,0
1644,-16.1625,13.615,0,12.5926,-4.19521,-0.554465,-16.1625,1.02241,1977.11,-15.8123,13.3963,0
1652,-16.1647,13.6149,0,12.5926,-0.272986,-0.0169467,-16.1647,1.02228,1981.63,-15.8178,13.4264,0
1663,-16.1636,13.6205,0,12.5926,0.0965716,0.509754,-16.1636,1.02788,1984.56,-16.1326,13.6807,0
1672,-16.1386,13.7526,0,12.5926,2.77863,14.6726,-16.1386,1.15994,1985.73,-16.2492,13.8473,0
1685,-16.1211,13.8672,0,12.5926,1.34698,8.81807,-16.1211,1.27457,1986,-16.4317,13.9797,0
1691,-16.2043,13.9529,0,12.5926,-13.8645,14.2886,-16.2043,1.3603,1986.12,-16.494,14.0896,0
1704,-16.2967,14.0162,0,12.5926,-7.11079,4.86543,-16.2967,1.42355,1986.66,-16.3776,14.0493,0
1712,-16.2966,14.0403,0,12.5926,0.0219778,3.01186,-16.2966,1.44765,1988.49,-16.2776,14.1093,0
1724,-16.2637,14.0346,0,12.5926,2.73878,-0.470635,-16.2637,1.442,1992.39,-16.3151,13.9735,0
1732,-15.4008,13.8619,0,12.5926,107.862,-21.5952,-15.4008,1.26924,1998.57,-14.65,13.8419,0
1744,-12.5686,13.2993,0,12.5926,236.015,-46.8836,-12.5686,0.706637,2008.43,-10.5001,12.492,0
1752,-9.56253,12.8267,0,12.5926,375.763,-59.0759,-9.56253,0.23403,2025.38,-6.88197,11.9714,0
1764,-7.19082,12.5327,0,12.5926,197.642,-24.4949,-7.19082,-0.0599088,2049.08,-4.81559,12.1131,0
1772,-4.13395,12.2615,0,12.5926,382.109,-33.8976,-4.13395,-0.33109,2072.1,-2.39974,12.6841,0
1784,-1.10312,12.4525,0,12.5926,252.569,15.9169,-1.10312,-0.140086,2087.58,0.384516,12.877,0
1798,0.329892,12.6311,0,12.5926,102.358,12.755,0.329892,0.0384838,2095.16,0.833739,12.6161,0
1806,0.454899,12.6338,0,12.5926,15.626,0.335589,0.454899,0.0411685,2097.97,0.439602,12.5879,0
1814,0.582075,12.6426,0,12.5926,15.897,1.10252,0.582075,0.0499887,2098.71,0.561293,12.6634,0
1826,0.709302,12.6333,0,12.5926,10.6023,-0.778381,0.709302,0.0406481,2098.82,0.757208,12.5538,0
1838,0.763377,12.6437,0,12.5926,4.50624,0.868782,0.763377,0.0510735,2098.82,0.987966,12.6491,0
1854,0.766734,12.659,0,12.5926,0.209834,0.957895,0.766734,0.0663998,2098.78,0.921277,12.6472,0
1858,0.768402,12.6882,0,12.5926,0.416999,7.28353,0.768402,0.0955339,2098.63,0.771775,12.7097,0
1865,0.756225,12.7454,0,12.5926,-1.73964,8.17995,0.756225,0.152794,2098.1,0.67505,12.8252,0
1877,0.739565,12.7492,0,12.5926,-1.38829,0.318381,0.739565,0.156614,2096.68,0.7017,12.7554,0
1884,0.738838,12.7491,0,12.5926,-0.103942,-0.022838,0.738838,0.156454,2094.23,0.798506,12.8906,0
1896,0.739539,12.7383,0,12.5926,0.0584021,-0.89774,0.739539,0.145681,2091.64,0.735736,12.7018,0
1905,0.767275,12.6004,0,12.5926,3.0818,-15.3248,0.767275,0.00775834,2089.82,0.808733,12.3003,0
1916,0.82827,12.4528,0,12.5926,5.54499,-13.4199,0.82827,-0.139861,2088.72,0.930959,12.1789,0
1924,0.873368,12.4258,0,12.5926,5.63724,-3.36757,0.873368,-0.166801,2087.91,1.03869,12.2053,0
1936,0.88552,12.424,0,12.5926,1.01268,-0.148462,0.88552,-0.168583,2087.15,0.862039,12.3954,0
1945,0.885716,12.426,0,12.5926,0.021767,0.211967,0.885716,-0.166675,2086.38,0.860107,12.4568,0
1957,0.863404,12.4752,0,12.5926,-1.85933,4.10107,0.863404,-0.117462,2085.61,0.917328,12.5199,0
1964,0.47267,12.5913,0,12.5926,-55.8191,16.5961,0.47267,-0.00128989,2084.55,0.0838542,12.8067,0
1976,0.0906246,12.6306,0,12.5926,-31.8371,3.27143,0.0906246,0.0379673,2082.74,-0.272191,12.8633,0
1984,0.00273091,12.6396,0,12.5926,-10.9867,1.12317,0.00273091,0.0469526,2080.11,-0.190611,12.7677,0
1996,-0.060964,12.67,0,12.5926,-5.30791,2.5375,-0.060964,0.0774026,2077.32,0.0807496,12.5633,0
2004,-0.0837711,12.6816,0,12.5926,-2.85089,1.44407,-0.0837711,0.0889552,2074.68,-0.0270101,12.5449,0
2016,-0.0828962,12.6819,0,12.5926,0.0729104,0.0243823,-0.0828962,0.0892478,2071.6,-0.106525,12.6863,0
2024,-0.0584722,12.6852,0,12.5926,3.053,0.409444,-0.0584722,0.0925233,2068.19,-0.100239,12.7826,0
2037,-0.0571643,12.8118,0,12.5926,0.10061,9.74174,-0.0571643,0.219166,2065.64,0.0297712,13.0271,0
2045,-0.0477078,12.8774,0,12.5926,1.18207,8.20569,-0.0477078,0.284811,2064.44,0.166708,13.0163,0
2056,-0.0280428,12.8784,0,12.5926,1.78772,0.0855086,-0.0280428,0.285752,2064.16,-0.0583771,12.8987,0
2064,0.0140534,12.8726,0,12.5926,5.26203,-0.72148,0.0140534,0.27998,2064.3,-0.150073,12.7739,0
2076,0.0856873,12.8178,0,12.5926,5.96949,-4.56518,0.0856873,0.225198,2064.41,0.224614,12.8032,0
2088,0.0855373,12.7778,0,12.5926,-0.0124988,-3.33437,0.0855373,0.185186,2064.5,0.210564,12.6984,0
2098,0.0836398,12.7741,0,12.5926,-0.189751,-0.376521,0.0836398,0.18142,2064.81,0.0460228,12.7647,0
2109,0.0438356,12.7685,0,12.5926,-3.61857,-0.507684,0.0438356,0.175836,2065.35,-0.152653,12.7895,0
2117,-0.0373628,12.7679,0,12.5926,-10.1498,-0.0719088,-0.0373628,0.175261,2066.02,-0.125785,12.7988,0
2129,-0.0471023,12.776,0,12.5926,-0.811626,0.671737,-0.0471023,0.183321,2066.92,-0.0450676,12.7098,0
2136,-0.0542245,12.772,0,12.5926,-1.01746,-0.5639,-0.0542245,0.179374,2067.97,0.169312,12.7155,0
2148,-0.0617748,12.7618,0,12.5926,-0.629188,-0.849169,-0.0617748,0.169184,2068.86,-0.0612853,12.8581,0
2157,-0.0576654,12.7548,0,12.5926,0.4566,-0.783369,-0.0576654,0.162134,2069.37,-0.117552,12.7751,0
2168,-0.0597573,12.7315,0,12.5926,-0.190177,-2.11403,-0.0597573,0.138879,2069.59,0.0701457,12.7001,0
2176,-0.0702202,12.6917,0,12.5926,-1.30786,-4.98095,-0.0702202,0.0990319,2069.75,-0.0784286,12.6574,0
2187,-0.0810563,12.6647,0,12.5926,-0.985103,-2.4512,-0.0810563,0.0720686,2070.08,-0.0602101,12.6196,0
2195,-0.0736402,12.6508,0,12.5926,0.92702,-1.73672,-0.0736402,0.0581749,2070.76,-0.173343,12.6917,0
2207,-0.0621624,12.6495,0,12.5926,0.956481,-0.108266,-0.0621624,0.0568757,2071.6,-0.0927871,12.5835,0
