Resolution,1920,1080,Distance,58.8,Width,48.5,Subject,01079,Test,CC9-07172018-133136,Calibration,CC9-07172018-133136
442,-22.0942,12.5896,-21.99,12.5926,-2.9144,0.178326,-0.104213,-0.00307139,8469.36,-22.1344,12.5629,0
450,-22.1078,12.59,-21.99,12.5926,-1.69743,0.0595835,-0.117793,-0.00259473,8467.84,-22.2294,12.6822,0
462,-22.1086,12.5893,-21.99,12.5926,-0.064296,-0.0630972,-0.118564,-0.00335189,8466.31,-22.0604,12.5792,0
474,-22.1123,12.5856,-21.99,12.5926,-0.308566,-0.310071,-0.122267,-0.00707275,8464.6,-22.1215,12.5907,0
482,-22.1135,12.5764,-21.99,12.5926,-0.15509,-1.14488,-0.123508,-0.0162318,8461.49,-22.0484,12.3967,0
494,-22.1155,12.5509,-21.99,12.5926,-0.169307,-2.12457,-0.125539,-0.0417266,8455.73,-22.0882,12.5456,0
502,-22.0926,12.5421,-21.99,12.5926,2.86441,-1.09733,-0.102624,-0.0505053,8448.33,-22.1428,12.5917,0
514,-22.0751,12.5419,-21.99,12.5926,1.46312,-0.0228793,-0.0850667,-0.0507798,8442.16,-21.9785,12.4702,0
522,-22.0702,12.5571,-21.99,12.5926,0.605613,1.90583,-0.0802218,-0.0355332,8438.88,-21.9829,12.5118,0
534,-22.0696,12.5589,-21.99,12.5926,0.0504551,0.146683,-0.0796163,-0.033773,8437.41,-22.0626,12.6216,0
542,-22.0639,12.5838,-21.99,12.5926,0.709884,3.11656,-0.0739372,-0.00884046,8435.69,-22.063,12.6118,0
554,-22.0638,12.5849,-21.99,12.5926,0.010977,0.0916307,-0.0738055,-0.0077409,8433.17,-22.1581,12.6047,0
562,-22.0665,12.5845,-21.99,12.5926,-0.34109,-0.0441991,-0.0765342,-0.00809449,8430.56,-22.0516,12.6161,0
574,-22.0682,12.5727,-21.99,12.5926,-0.143138,-0.989168,-0.0782519,-0.0199645,8428.63,-22.051,12.5403,0
582,-22.0768,12.5366,-21.99,12.5926,-1.06849,-4.51246,-0.0867998,-0.0560642,8428.64,-22.1322,12.5181,0
594,-22.0813,12.5352,-21.99,12.5926,-0.377799,-0.117687,-0.0913334,-0.0574764,8432.53,-22.1345,12.4512,0
602,-22.0846,12.535,-21.99,12.5926,-0.409536,-0.0166145,-0.0946097,-0.0576093,8442.62,-21.9375,12.5928,0
614,-22.0853,12.5293,-21.99,12.5926,-0.0574303,-0.480567,-0.0952989,-0.0633761,8462.14,-22.0377,12.54,0
622,-22.0821,12.5277,-21.99,12.5926,0.398419,-0.189783,-0.0921115,-0.0648944,8494.1,-22.2679,12.6783,0
634,-22.0682,12.4977,-21.99,12.5926,1.15666,-2.50411,-0.0782316,-0.0949437,8530.72,-22.0747,12.4718,0
642,-21.8204,12.4043,-21.99,12.5926,30.9772,-11.6725,0.169586,-0.188323,8559.4,-21.5671,12.3385,0
654,-21.5454,12.2916,-21.99,12.5926,22.9198,-9.39468,0.444623,-0.301059,8584.44,-21.4453,12.1403,0
662,-21.4664,12.2363,-21.99,12.5926,9.87657,-6.90297,0.523636,-0.356283,8610.85,-21.3287,12.1083,0
674,-21.4272,12.1756,-21.99,12.5926,3.26022,-5.0605,0.562758,-0.417009,8629.29,-21.4133,12.2338,0
682,-21.4256,12.173,-21.99,12.5926,0.199112,-0.322129,0.564351,-0.419586,8637.97,-21.3514,11.633,0
694,-21.4265,12.1794,-21.99,12.5926,-0.0725902,0.528154,0.56348,-0.413248,8647.01,-21.4044,11.5522,0
702,-21.4485,12.327,-21.99,12.5926,-2.7511,18.4508,0.541471,-0.265642,8663.35,-21.6609,12.4321,0
714,-21.5011,12.414,-21.99,12.5926,-4.37868,7.2477,0.488927,-0.178669,8685.35,-21.6504,12.4863,0
726,-21.5207,12.419,-21.99,12.5926,-1.6367,0.423515,0.469287,-0.173587,8711.23,-21.256,11.4618,0
734,-21.5183,12.4393,-21.99,12.5926,0.294866,2.53427,0.471646,-0.153313,8742.7,-21.5059,12.5884,0
746,-21.5025,12.4315,-21.99,12.5926,1.32195,-0.652038,0.487509,-0.161137,8774.66,-21.5296,12.3371,0
755,-21.5007,12.4287,-21.99,12.5926,0.195793,-0.310513,0.489271,-0.163932,8797.84,-21.4205,12.6918,0
766,-21.4762,12.375,-21.99,12.5926,2.2281,-4.87807,0.51378,-0.217591,8809.82,-21.223,11.2446,0
774,-21.4713,12.3944,-21.99,12.5926,0.616299,2.42298,0.518711,-0.198207,8816.54,-21.703,12.6319,0
786,-21.4601,12.2289,-21.99,12.5926,0.927693,-13.7958,0.529843,-0.363757,8824.53,-21.3258,11.2946,0
794,-21.4797,11.8276,-21.99,12.5926,-2.44496,-50.1641,0.510283,-0.76507,8833.02,-21.5878,12.4955,0
806,-21.4388,12.1905,-21.99,12.5926,3.40847,30.2429,0.551185,-0.402155,8838.3,-21.4895,12.448,0
814,-21.4893,12.1982,-21.99,12.5926,-6.31593,0.969682,0.500658,-0.394397,8840.63,-21.4496,11.5713,0
826,-21.5393,12.3806,-21.99,12.5926,-4.16413,15.1938,0.450688,-0.212072,8842.98,-21.8152,12.571,0
834,-21.5442,12.3887,-21.99,12.5926,-0.61419,1.01655,0.445775,-0.203939,8847.44,-21.6585,12.3724,0
848,-21.6097,12.393,-21.99,12.5926,-4.67401,0.309421,0.380338,-0.199608,8853.47,-21.2933,11.5598,0
854,-21.6477,12.4381,-21.99,12.5926,-6.3386,7.50668,0.342307,-0.154567,8859.64,-21.6228,12.5871,0
866,-21.7983,12.4323,-21.99,12.5926,-12.5521,-0.483708,0.191682,-0.160372,8865.8,-21.9588,12.3019,0
878,-22.0118,12.4983,-21.99,12.5926,-17.788,5.49986,-0.0217733,-0.0943736,8872.17,-22.2705,12.4894,0
886,-22.0627,12.5186,-21.99,12.5926,-6.36805,2.53992,-0.0727178,-0.0740543,8877.82,-22.2905,12.5671,0
894,-22.0729,12.5017,-21.99,12.5926,-1.26802,-2.10638,-0.0828619,-0.0909054,8880.16,-21.9676,11.5955,0
906,-22.0775,12.5217,-21.99,12.5926,-0.390807,1.66828,-0.0875516,-0.070886,8877.63,-22.0046,12.6112,0
914,-22.0452,12.5681,-21.99,12.5926,4.04641,5.79957,-0.0551803,-0.0244894,8872.12,-22.0459,12.4786,0
926,-22.0331,12.6589,-21.99,12.5926,1.00631,7.56024,-0.0431046,0.0662335,8867,-22.0342,12.7225,0
935,-22.0329,12.6641,-21.99,12.5926,0.0217015,0.584619,-0.0429093,0.071495,8863.34,-21.7674,12.7293,0
946,-22.04,12.6951,-21.99,12.5926,-0.643318,2.81389,-0.0499858,0.102448,8859.79,-22.1199,12.7074,0
954,-22.0606,12.696,-21.99,12.5926,-2.5763,0.1139,-0.0705962,0.103359,8853.08,-22.2106,12.5047,0
967,-22.0873,12.6692,-21.99,12.5926,-2.05747,-2.06316,-0.0973433,0.076538,8840.23,-22.0436,12.6794,0
978,-22.0892,12.6556,-21.99,12.5926,-0.170215,-1.23501,-0.0992157,0.0629529,8821.2,-22.1476,12.633,0
986,-22.0739,12.6343,-21.99,12.5926,1.90863,-2.6636,-0.0839467,0.0416441,8794.94,-22.2737,12.7194,0
1004,-22.0608,12.637,-21.99,12.5926,0.731384,0.148903,-0.0707817,0.0443244,8759.95,-22.0544,12.591,0
1008,-22.0821,12.6379,-21.99,12.5926,-5.3292,0.24217,-0.0920986,0.045293,8722.21,-21.9215,11.9699,0
1018,-22.0695,12.6379,-21.99,12.5926,1.2592,0.00253429,-0.0795065,0.0453184,8687.46,-22.0922,12.6205,0
1026,-22.0575,12.6487,-21.99,12.5926,1.50154,1.34442,-0.0674942,0.0560738,8645.95,-22.1742,12.8179,0
1038,-22.0427,12.6486,-21.99,12.5926,1.2307,-0.00456067,-0.0527258,0.056019,8580.06,-22.0435,12.6786,0
1046,-22.0392,12.6324,-21.99,12.5926,0.435011,-2.03574,-0.0492457,0.0397331,8485.03,-21.9361,13.0546,0
1059,-21.9724,12.244,-21.99,12.5926,5.14238,-29.8779,0.0176052,-0.348679,8370.04,-21.8732,11.7759,0
1066,-21.9342,11.8396,-21.99,12.5926,5.45876,-57.7672,0.0558165,-0.753049,8252.74,-21.8135,11.681,0
1078,-21.924,11.8219,-21.99,12.5926,0.846232,-1.47409,0.0659713,-0.770739,8158,-21.9834,11.8406,0
1087,-21.9243,11.816,-21.99,12.5926,-0.0353689,-0.653393,0.065653,-0.776619,8096.1,-21.9377,11.8367,0
1098,-21.9247,11.8162,-21.99,12.5926,-0.0345438,0.0193359,0.065273,-0.776406,8054.47,-21.7809,13.0003,0
1106,-21.9219,11.8161,-21.99,12.5926,0.355248,-0.0107388,0.068115,-0.776492,8021.88,-21.9574,11.8038,0
1118,-21.9217,11.8158,-21.99,12.5926,0.0143477,-0.0245281,0.0682872,-0.776787,7996.85,-21.9241,11.8105,0
1126,-21.9205,11.8092,-21.99,12.5926,0.155203,-0.824957,0.0695288,-0.783386,7977.2,-21.9143,11.8073,0
1138,-21.9147,11.8087,-21.99,12.5926,0.480665,-0.0442742,0.0752968,-0.783918,7959.96,-21.9096,11.8249,0
1151,-21.8797,11.8062,-21.99,12.5926,2.6932,-0.19248,0.110308,-0.78642,7945.67,-21.7879,11.7232,0
1158,-21.8591,11.7925,-21.99,12.5926,2.93754,-1.95465,0.130871,-0.800102,7934.37,-21.7774,11.81,0
1166,-21.8589,11.7862,-21.99,12.5926,0.0224883,-0.791876,0.131051,-0.806437,7922.32,-21.7732,11.6881,0
1179,-21.8604,11.7778,-21.99,12.5926,-0.114072,-0.64891,0.129568,-0.814873,7906.09,-21.8729,11.7653,0
1186,-21.8722,11.7778,-21.99,12.5926,-1.68876,0.0110687,0.117747,-0.814796,7885.27,-21.8744,11.7941,0
1198,-21.8752,11.7779,-21.99,12.5926,-0.246784,0.00918914,0.114785,-0.814685,7862.54,-21.9462,11.7788,0
1206,-21.8812,11.7782,-21.99,12.5926,-0.754684,0.0331512,0.108748,-0.81442,7843.96,-21.8495,11.6459,0
1218,-21.8908,11.7795,-21.99,12.5926,-0.798864,0.106194,0.0991615,-0.813146,7833.18,-21.8952,11.7825,0
1230,-21.9037,11.7819,-21.99,12.5926,-1.07217,0.204333,0.0862955,-0.810694,7826.64,-22.1048,12.9454,0
1239,-21.906,11.83,-21.99,12.5926,-0.253445,5.34023,0.0840145,-0.762632,7818.38,-21.7245,11.7087,0
1250,-21.8953,11.9251,-21.99,12.5926,0.968334,8.64936,0.0946662,-0.667489,7806.01,-21.909,11.9629,0
1258,-21.889,11.9778,-21.99,12.5926,0.784069,6.58808,0.100939,-0.614784,7792.34,-21.8859,12.0002,0
1270,-21.8841,11.9822,-21.99,12.5926,0.413985,0.36674,0.105907,-0.610383,7781.85,-21.8592,12.1088,0
1278,-21.8682,12.0114,-21.99,12.5926,1.98131,3.64299,0.121757,-0.58124,7775.79,-21.851,11.9772,0
1290,-21.8541,12.0399,-21.99,12.5926,1.17819,2.37885,0.135895,-0.552693,7772.5,-21.8412,12.0429,0
1298,-21.847,12.0423,-21.99,12.5926,0.882471,0.290911,0.142955,-0.550366,7769.59,-21.8513,12.1238,0
1310,-21.8361,12.0422,-21.99,12.5926,0.907142,-0.00768585,0.153841,-0.550458,7764.36,-21.7149,12.0352,0
1318,-21.8326,12.0477,-21.99,12.5926,0.446607,0.69288,0.157414,-0.544915,7755.26,-21.8146,12.0667,0
1330,-21.8305,12.0472,-21.99,12.5926,0.174531,-0.0427907,0.159508,-0.545429,7743.74,-21.8589,11.9903,0
1338,-21.8231,12.0469,-21.99,12.5926,0.921926,-0.0435841,0.166883,-0.545777,7733.27,-21.8369,12.0767,0
1350,-21.8231,12.0458,-21.99,12.5926,0.00217866,-0.0858106,0.16691,-0.546807,7726.03,-21.8336,12.041,0
1358,-21.8244,12.0217,-21.99,12.5926,-0.164085,-3.0167,0.165597,-0.570941,7720.95,-21.7599,11.9999,0
1370,-21.7923,12.0008,-21.99,12.5926,2.67258,-1.73765,0.197668,-0.591793,7715.42,-21.8247,11.9826,0
1378,-21.7826,11.9944,-21.99,12.5926,1.21311,-0.808343,0.207373,-0.598259,7707.93,-21.752,11.9962,0
1390,-21.7829,11.9942,-21.99,12.5926,-0.0269321,-0.0184129,0.20705,-0.59848,7699.28,-21.7553,12.0127,0
1398,-21.8026,11.9951,-21.99,12.5926,-2.45189,0.119033,0.187434,-0.597528,7690.6,-21.8057,11.9789,0
1410,-21.8023,12.0005,-21.99,12.5926,0.0200355,0.446645,0.187675,-0.592168,7682.28,-21.8758,12.2432,0
1418,-21.8016,12.0064,-21.99,12.5926,0.0892366,0.746833,0.188389,-0.586194,7675.38,-21.8039,11.988,0
1430,-21.7985,12.032,-21.99,12.5926,0.254178,2.12884,0.191439,-0.560648,7670.34,-21.7851,12.1196,0
1438,-21.7932,12.0584,-21.99,12.5926,0.668226,3.30547,0.196785,-0.534204,7667.01,-21.824,12.0108,0
1450,-21.7849,12.065,-21.99,12.5926,0.695341,0.550575,0.205129,-0.527597,7665.75,-21.7862,12.0654,0
1458,-21.7701,12.0728,-21.99,12.5926,1.848,0.968623,0.219913,-0.519848,7669.99,-21.8533,12.1588,0
1470,-21.7593,12.0878,-21.99,12.5926,0.899451,1.25084,0.230706,-0.504838,7694.99,-21.7687,12.0954,0
1482,-21.5484,12.1303,-21.99,12.5926,17.5741,3.54353,0.441596,-0.462315,7772.1,-21.8052,12.108,0
1490,-16.5202,12.5856,0,12.5926,628.525,56.9072,-16.5202,-0.00705814,7907.92,0.0272533,12.9019,0
1500,-8.5797,12.9906,0,12.5926,794.049,40.5076,-8.5797,0.398018,8044.28,0.0697908,12.8951,0
1511,-2.93067,12.9257,0,12.5926,513.549,-5.90532,-2.93067,0.333059,8122.41,0.0275051,12.8541,0
1522,-0.0550572,12.895,0,12.5926,261.419,-2.79261,-0.0550572,0.302341,8147.55,0.131735,12.8565,0
1532,0.0713268,12.8922,0,12.5926,12.6384,-0.274163,0.0713268,0.299599,8150.96,0.168398,12.8913,0
1538,0.0730397,12.8933,0,12.5926,0.285475,0.174292,0.0730397,0.300645,8147.5,0.0856512,12.9639,0
1551,0.0761349,12.9202,0,12.5926,0.238094,2.06882,0.0761349,0.32754,8140.47,0.0745081,12.8917,0
1558,0.0786724,12.9467,0,12.5926,0.362503,3.79202,0.0786724,0.354084,8133.17,0.0861335,12.9612,0
1569,0.0816146,12.9471,0,12.5926,0.267472,0.0392798,0.0816146,0.354516,8128.5,0.0807899,12.9908,0
1577,0.0914686,12.9323,0,12.5926,1.23174,-1.86144,0.0914686,0.339624,8126.29,0.146798,12.9336,0
1589,0.100717,12.9307,0,12.5926,0.770704,-0.130166,0.100717,0.338062,8125.39,0.114038,12.8579,0
1602,0.0999736,12.9125,0,12.5926,-0.057189,-1.39569,0.0999736,0.319918,8125.2,0.0798968,12.914,0
1610,0.102881,12.9117,0,12.5926,0.363406,-0.109884,0.102881,0.319039,8125.6,0.100605,12.9171,0
1621,0.100057,12.9118,0,12.5926,-0.256705,0.0111225,0.100057,0.319161,8126.95,0.0638005,12.9028,0
1630,0.103155,12.9136,0,12.5926,0.344187,0.204659,0.103155,0.321003,8129.29,0.106209,12.9135,0
1641,0.103529,12.9103,0,12.5926,0.0339955,-0.305817,0.103529,0.317639,8131.84,0.0773052,12.9509,0
1649,0.114698,12.9073,0,12.5926,1.39615,-0.366347,0.114698,0.314709,8134.41,0.141159,12.9109,0
1661,0.128921,12.9056,0,12.5926,1.18527,-0.143011,0.128921,0.312992,8138.44,0.179288,12.8892,0
1669,0.12837,12.889,0,12.5926,-0.0688354,-2.07691,0.12837,0.296377,8146.74,0.141201,12.8566,0
1681,0.127329,12.8746,0,12.5926,-0.0867838,-1.20101,0.127329,0.281965,8160.11,0.129209,12.8104,0
1689,0.125828,12.8694,0,12.5926,-0.187564,-0.651244,0.125828,0.276755,8174.02,0.118555,12.8774,0
1701,0.11847,12.8675,0,12.5926,-0.613238,-0.156272,0.11847,0.27488,8184.56,0.119918,12.8712,0
1709,0.114024,12.8695,0,12.5926,-0.555732,0.252868,0.114024,0.276903,8194.88,0.104335,12.8641,0
1722,0.0947043,12.8763,0,12.5926,-1.48611,0.522284,0.0947043,0.283693,8208.93,0.0329024,12.8636,0
1729,0.0688002,12.923,0,12.5926,-3.70058,6.66121,0.0688002,0.330321,8223.64,0.0602386,12.9995,0
1741,0.0551233,12.9841,0,12.5926,-1.13974,5.09571,0.0551233,0.39147,8233.88,0.0585869,12.9729,0
1750,0.0471017,12.9972,0,12.5926,-0.891295,1.45666,0.0471017,0.404579,8240.01,0.00412375,13.0209,0
1761,0.0467349,12.9971,0,12.5926,-0.0333405,-0.00674909,0.0467349,0.404505,8245.58,0.0290457,13.0359,0
1769,0.0463764,12.9843,0,12.5926,-0.0448167,-1.60841,0.0463764,0.391638,8251.84,0.0581629,12.9956,0
1781,0.0588602,12.9675,0,12.5926,1.04032,-1.39321,0.0588602,0.374919,8257.48,0.0950663,12.9409,0
1789,0.0827781,12.9304,0,12.5926,2.98973,-4.63896,0.0827781,0.337808,8261.52,0.0893803,12.866,0
1801,0.0818213,12.9005,0,12.5926,-0.0797277,-2.49533,0.0818213,0.307864,8264.24,0.118334,12.8969,0
1810,0.0797359,12.8728,0,12.5926,-0.231722,-3.07973,0.0797359,0.280146,8265.98,0.111332,12.78,0
1821,0.0753645,12.871,0,12.5926,-0.397392,-0.165184,0.0753645,0.278329,8266.82,-0.0115382,12.8626,0
1829,0.0537307,12.8547,0,12.5926,-2.70423,-2.03041,0.0537307,0.262086,8266.96,0.0555084,12.7742,0
1841,0.0447906,12.844,0,12.5926,-0.745007,-0.890204,0.0447906,0.251403,8266.25,0.046973,12.9166,0
1849,0.0448276,12.8543,0,12.5926,0.0046239,1.28936,0.0448276,0.261718,8263.51,0.0411308,12.8557,0
1861,0.045206,12.861,0,12.5926,0.0315325,0.551803,0.045206,0.26834,8257.72,0.0467188,12.8389,0
1873,0.045196,12.8845,0,12.5926,-0.000838453,1.95727,0.045196,0.291827,8250.21,0.0529262,12.9051,0
1881,0.0429353,12.8864,0,12.5926,-0.282586,0.240685,0.0429353,0.293753,8243.27,0.0269202,12.8908,0
1893,0.0427669,12.9067,0,12.5926,-0.0140291,1.69439,0.0427669,0.314085,8236.14,0.0673464,12.9181,0
1902,0.0345541,12.9171,0,12.5926,-0.912539,1.15763,0.0345541,0.324504,8225.27,0.000472894,12.915,0
1913,0.0158567,12.9184,0,12.5926,-1.69976,0.112204,0.0158567,0.325738,8208.98,0.0487611,12.9516,0
1921,0.020877,12.9183,0,12.5926,0.627538,-0.00961773,0.020877,0.325661,8189.68,-0.029724,12.8634,0
1934,0.0280172,12.9168,0,12.5926,0.549247,-0.116695,0.0280172,0.324144,8171.59,-0.0693653,12.9465,0
1941,0.138205,12.9003,0,12.5926,15.7411,-2.34826,0.138205,0.307706,8158.24,0.229655,12.888,0
1953,0.254224,12.8268,0,12.5926,9.66826,-6.13152,0.254224,0.234128,8150.47,0.487752,12.749,0
1961,0.297096,12.7663,0,12.5926,5.35903,-7.5554,0.297096,0.173685,8146.29,0.389598,12.6874,0
1973,0.346952,12.7571,0,12.5926,4.15463,-0.771186,0.346952,0.164431,8143.28,0.286191,12.777,0
1981,0.385251,12.7499,0,12.5926,4.78748,-0.889017,0.385251,0.157319,8140.26,0.396515,12.8153,0
1993,0.386355,12.746,0,12.5926,0.0919512,-0.331278,0.386355,0.153343,8136.52,0.379856,12.7231,0
2001,0.3803,12.7369,0,12.5926,-0.756808,-1.13183,0.3803,0.144289,8130.99,0.413103,12.7249,0
2013,0.379838,12.7336,0,12.5926,-0.0385076,-0.273006,0.379838,0.141013,8122.49,0.356085,12.7612,0
2021,0.379609,12.7338,0,12.5926,-0.02871,0.0169825,0.379609,0.141148,8111.87,0.330576,12.7308,0
2033,0.374181,12.7398,0,12.5926,-0.452281,0.49947,0.374181,0.147142,8102.72,0.390018,12.6803,0
2041,0.364779,12.7407,0,12.5926,-1.17534,0.114643,0.364779,0.148059,8097.41,0.403525,12.7431,0
2053,0.361323,12.7505,0,12.5926,-0.287936,0.820067,0.361323,0.1579,8094.69,0.331041,12.7739,0
2061,0.361628,12.7643,0,12.5926,0.0380996,1.72363,0.361628,0.171689,8092.99,0.329657,12.724,0
2073,0.351381,12.7733,0,12.5926,-0.853921,0.746002,0.351381,0.180641,8092.1,0.364384,12.7705,0
2081,0.350088,12.7908,0,12.5926,-0.161635,2.18954,0.350088,0.198157,8091.99,0.399769,12.8365,0
2093,0.35124,12.8157,0,12.5926,0.0960406,2.07986,0.35124,0.223116,8092.72,0.344148,12.8073,0
2101,0.340816,12.8269,0,12.5926,-1.30311,1.40024,0.340816,0.234318,8094.74,0.313182,12.8321,0
2113,0.329881,12.8329,0,12.5926,-0.911193,0.494748,0.329881,0.240255,8098.09,0.298583,12.8261,0
2125,0.329453,12.835,0,12.5926,-0.0356913,0.178222,0.329453,0.242393,8102.05,0.311247,12.8399,0
2133,0.328567,12.8545,0,12.5926,-0.110801,2.43036,0.328567,0.261836,8105.96,0.333777,12.8987,0
2145,0.329832,12.8742,0,12.5926,0.10547,1.64633,0.329832,0.281592,8110.07,0.422135,12.9127,0
2153,0.331075,12.8922,0,12.5926,0.15529,2.24674,0.331075,0.299566,8114.96,0.330307,12.9136,0
2165,0.331175,12.9017,0,12.5926,0.00833943,0.788809,0.331175,0.309032,8120.06,0.380148,12.8787,0
2173,0.317237,12.9061,0,12.5926,-1.74223,0.560429,0.317237,0.313515,8124.88,0.285095,12.9242,0
2185,0.275903,12.9117,0,12.5926,-3.4445,0.466627,0.275903,0.319115,8130.06,0.214904,12.8994,0
