Resolution,1920,1080,Distance,57.5,Width,48,Subject,V007GDAURA,Test,TSVV-04262017-130128,Calibration,CC9-04262017-130011,Oscann, 4.0.12,libTracker, 1.0.13,crtime, 07112019-112539
Time(ms),GazeX(deg),GazeY(deg),StimulusX(deg),StimulusY(deg),GazeVelX(deg/s),GazeVelY(deg/s),ErrorX(deg),ErrorY(deg),PupilArea(px^2),GazeRawX(deg),GazeRawY(deg),Blinks,valid
10,-0.724433,0.501823,0,0,0,0,-0.724433,0.501823,2810.28,-0.751975,0.50241,0,1
20,-0.724433,0.501823,0,0,0,0,-0.724433,0.501823,2810.28,-0.638582,0.511172,0,1
30,-0.712762,0.500909,0,0,1.16708,-0.0914493,-0.712762,0.500909,2810.28,-0.524052,0.590623,0,1
40,-0.705636,0.482238,0,0,0.712589,-1.86709,-0.705636,0.482238,2810.28,-0.694932,0.417932,0,1
50,-0.707646,0.437037,0,0,-0.200972,-4.52011,-0.707646,0.437037,2816.62,-0.737353,0.311471,0,1
60,-0.721239,0.406171,0,0,-1.35928,-3.08654,-0.721239,0.406171,2819.65,-0.717343,0.407672,0,1
70,-0.730014,0.401776,0,0,-0.877529,-0.439561,-0.730014,0.401776,2822.73,-0.707454,0.522656,0,1
80,-0.746706,0.384586,0,0,-1.66913,-1.71903,-0.746706,0.384586,2826.02,-0.806825,0.398458,0,1
90,-0.769795,0.382984,0,0,-2.30892,-0.160204,-0.769795,0.382984,2829.12,-0.800277,0.339754,0,1
100,-0.78637,0.353087,0,0,-1.65751,-2.98962,-0.78637,0.353087,2831.5,-0.74496,0.364847,0,1
110,-0.795429,0.334207,0,0,-0.905869,-1.88801,-0.795429,0.334207,2833.49,-0.815746,0.31528,0,1
120,-0.795674,0.332656,0,0,-0.0245274,-0.155092,-0.795674,0.332656,2835.54,-0.768206,0.306168,0,1
130,-0.791981,0.332549,0,0,0.369298,-0.010756,-0.791981,0.332549,2837.69,-0.814646,0.342574,0,1
140,-0.78775,0.333636,0,0,0.423065,0.108746,-0.78775,0.333636,2840.4,-0.784096,0.333519,0,1
150,-0.786156,0.361445,0,0,0.159398,2.78084,-0.786156,0.361445,2844.3,-0.799555,0.38536,0,1
160,-0.777886,0.389244,0,0,0.826982,2.77996,-0.777886,0.389244,2848.76,-0.733081,0.431919,0,1
170,-0.769156,0.39047,0,0,0.873079,0.122621,-0.769156,0.39047,2852.79,-0.744918,0.400612,0,1
180,-0.768585,0.395507,0,0,0.0570671,0.503659,-0.768585,0.395507,2856.58,-0.774008,0.390486,0,1
190,-0.769411,0.394341,0,0,-0.0825684,-0.116651,-0.769411,0.394341,2860.89,-0.633352,0.12522,0,1
200,-0.789599,0.361367,0,0,-2.01888,-3.29739,-0.789599,0.361367,2865.87,-0.798693,0.476017,0,1
210,-0.81814,0.32856,0,0,-2.85411,-3.28065,-0.81814,0.32856,2871.23,-0.831768,0.353053,0,1
220,-0.832623,0.3277,0,0,-1.44829,-0.0860307,-0.832623,0.3277,2876.87,-0.854706,0.302259,0,1
230,-0.832973,0.333531,0,0,-0.0349687,0.583111,-0.832973,0.333531,2883.05,-0.892486,0.242753,0,1
240,-0.832575,0.333779,0,0,0.0398,0.0247968,-0.832575,0.333779,2889.54,-0.80026,0.513218,0,1
250,-0.821863,0.335215,0,0,1.07119,0.143577,-0.821863,0.335215,2895.22,-0.813089,0.339727,0,1
260,-0.772,0.373241,0,0,4.98633,3.80259,-0.772,0.373241,2899.49,-0.737433,0.476217,0,1
270,-0.616638,0.405552,0,0,15.5362,3.23117,-0.616638,0.405552,2903.43,-0.471861,0.275569,0,1
280,-0.498061,0.406148,0,0,11.8576,0.0595799,-0.498061,0.406148,2909.39,-0.348706,0.545303,0,1
290,-0.48444,0.438204,0,0,1.36217,3.20554,-0.48444,0.438204,2918.27,-0.507753,0.537925,0,1
300,-0.473676,0.439868,0,0,1.07633,0.166456,-0.473676,0.439868,2927.36,-0.503116,0.25336,0,1
310,-0.478635,0.438653,0,0,-0.495847,-0.121529,-0.478635,0.438653,2934.21,-0.41104,0.57522,0,1
320,-0.480121,0.408017,0,0,-0.148648,-3.06362,-0.480121,0.408017,2940.83,-0.397621,0.405963,0,1
330,-0.481224,0.396985,0,0,-0.110296,-1.10318,-0.481224,0.396985,2950.04,-0.484068,0.262849,0,1
340,-0.475796,0.368221,0,0,0.542852,-2.87639,-0.475796,0.368221,2960.84,-0.483501,0.559708,0,1
350,-0.477007,0.367002,0,0,-0.121122,-0.121943,-0.477007,0.367002,2970.6,-0.436735,0.367844,0,1
360,-0.482295,0.370133,0,0,-0.528798,0.313101,-0.482295,0.370133,2978.88,-0.503396,0.323784,0,1
370,-0.477788,0.441776,0,0,0.450726,7.16435,-0.477788,0.441776,2986.92,-0.443528,0.556407,0,1
380,-0.475298,0.508382,0,0,0.248951,6.66062,-0.475298,0.508382,2995.04,-0.480904,0.760176,0,1
390,-0.480233,0.511273,0,0,-0.493486,0.289066,-0.480233,0.511273,3002.1,-0.450103,0.495414,0,1
400,-0.481779,0.510103,0,0,-0.154557,-0.11701,-0.481779,0.510103,3008.77,-0.519295,0.527727,0,1
410,-0.48271,0.478623,0,0,-0.0931258,-3.14792,-0.48271,0.478623,3018.82,-0.504149,0.438716,0,1
420,-0.478817,0.378264,0,0,0.389245,-10.0359,-0.478817,0.378264,3034.06,-0.485012,0.203714,0,1
430,-0.492584,0.286251,0,0,-1.37664,-9.20135,-0.492584,0.286251,3050.51,-0.481107,0.288424,0,1
440,-0.487108,0.282273,0,0,0.547585,-0.397743,-0.487108,0.282273,3063.01,-0.40839,0.287863,0,1
450,-0.482024,0.283212,0,0,0.508439,0.0939077,-0.482024,0.283212,3070.68,-0.541166,0.263679,0,1
460,-0.482617,0.308167,0,0,-0.0593755,2.49549,-0.482617,0.308167,3075.46,-0.529946,0.392179,0,1
470,-0.480885,0.340441,0,0,0.173277,3.22741,-0.480885,0.340441,3078.89,-0.451216,0.254888,0,1
480,-0.466763,0.372642,0,0,1.4122,3.22006,-0.466763,0.372642,3081.69,-0.479897,0.432051,0,1
490,-0.450514,0.412264,0,0,1.62482,3.9622,-0.450514,0.412264,3084.33,-0.444271,0.353342,0,1
500,-0.447676,0.478689,0,0,0.28387,6.64246,-0.447676,0.478689,3087.06,-0.429683,0.604022,0,1
510,-0.455039,0.520959,0,0,-0.736289,4.22706,-0.455039,0.520959,3090.11,-0.456273,0.451876,0,1
520,-0.456168,0.52271,0,0,-0.112915,0.175096,-0.456168,0.52271,3093.48,-0.481397,0.62022,0,1
530,-0.47507,0.520153,0,0,-1.89019,-0.25573,-0.47507,0.520153,3096.27,-0.465393,0.517395,0,1
540,-0.492467,0.44967,0,0,-1.73977,-7.04829,-0.492467,0.44967,3097.75,-0.514703,0.164858,0,1
550,-0.522458,0.348428,0,0,-2.99911,-10.1242,-0.522458,0.348428,3098.37,-0.544589,0.374156,0,1
560,-0.542967,0.344481,0,0,-2.05089,-0.394702,-0.542967,0.344481,3098.83,-0.610233,0.397685,0,1
570,-0.543714,0.347012,0,0,-0.074656,0.253099,-0.543714,0.347012,3099.6,-0.554346,0.233516,0,1
580,-0.538227,0.427834,0,0,0.548736,8.08219,-0.538227,0.427834,3101.42,-0.537283,0.460199,0,1
