20180512T191655.657724 272.118 224.618 94.1033 91.1362 157.913 267.297 245.868 290.423 245.673 20180512T191655.657724 970 540
20180512T191655.665645 271.943 224.753 94.0256 90.8748 155.108 267.013 245.792 290.085 245.894 20180512T191655.665645 981 540
20180512T191655.677640 272.001 224.909 93.9873 90.7631 155.006 267.061 245.858 290.448 246.295 20180512T191655.677640 981 540
20180512T191655.685482 272.062 225.001 93.9342 91.0012 159.881 267.095 246.162 290.177 246.258 20180512T191655.685482 992 540
20180512T191655.697568 272.002 225.128 93.4295 90.9777 153.528 267 246.5 290.22 246.43 20180512T191655.697568 1003 540
20180512T191655.709521 272.069 225.182 93.5715 90.6876 153.967 267 246.5 290.22 246.43 20180512T191655.709521 1003 540
20180512T191655.717495 272.176 225.354 93.3122 90.358 153.581 266.973 246.342 290.406 246.547 20180512T191655.717495 1014 540
20180512T191655.729511 272.365 225.311 93.0786 90.3128 153.483 267.1 246.416 290.5 246.5 20180512T191655.729511 1014 540
20180512T191655.737500 272.636 225.483 93.0731 90.0743 153.519 267.1 246.416 290.5 246.5 20180512T191655.737500 1024 540
20180512T191655.749514 272.725 225.48 92.6398 90.0759 153.937 267.396 246.671 290.63 246.418 20180512T191655.749514 1035 540
20180512T191655.757598 272.815 225.523 92.8961 89.4932 153.19 267.603 246.662 290.772 246.5 20180512T191655.757598 1035 540
20180512T191655.769505 272.928 225.532 92.5475 89.596 150.058 267.772 246.618 291.1 246.633 20180512T191655.769505 1046 540
20180512T191655.777500 273.095 225.473 92.3412 89.3533 150.182 267.793 246.698 291.152 246.643 20180512T191655.777500 1046 540
20180512T191655.789603 273.172 225.626 92.0892 89.157 150.589 267.965 246.701 291.372 246.699 20180512T191655.789603 1057 540
20180512T191655.797644 273.361 225.611 92.1513 89.1656 151.763 268.112 246.9 291.37 246.582 20180512T191655.797644 1068 540
20180512T191655.809582 273.358 225.757 92.1152 88.8988 151.404 268.16 246.878 291.464 246.634 20180512T191655.809582 1068 540
20180512T191655.817621 273.639 225.748 91.6743 89.0983 150.066 268.216 246.81 291.565 246.588 20180512T191655.817621 1078 540
20180512T191655.829577 273.757 225.858 91.5458 88.5653 151.455 268.458 246.931 291.791 246.605 20180512T191655.829577 1089 540
20180512T191655.837559 273.769 225.767 91.6597 88.6605 150.201 268.529 246.857 292.069 246.741 20180512T191655.837559 1089 540
20180512T191655.849708 273.788 225.915 91.4397 88.4521 153.159 268.739 246.838 292.071 246.649 20180512T191655.849708 1100 540
20180512T191655.857633 273.968 225.696 91.5249 88.5199 153.332 268.739 246.838 291.954 246.626 20180512T191655.857633 1100 540
20180512T191655.869544 274.025 225.705 91.279 88.7032 150.883 268.739 246.838 292.071 246.649 20180512T191655.869544 1110 540
20180512T191655.877581 274.091 225.629 91.588 88.2712 151.61 268.772 246.908 292 246.575 20180512T191655.877581 1121 540
