Resolution,1920,1080,Distance,58.8,Width,48.5,Subject,01023,Test,CC9-01222018-113651,Calibration,CC9-01222018-113651
149,-21.902,12.839,-21.99,12.5926,-0.533589,0.344956,0.088018,0.246414,3079.64,-21.8822,12.8903,0
158,-21.8986,12.8519,-21.99,12.5926,0.376098,1.42506,0.0914029,0.25924,3079.45,-21.9529,12.7642,0
169,-21.8834,12.8826,-21.99,12.5926,1.38065,2.79663,0.10659,0.290002,3079.23,-21.886,12.9251,0
177,-21.8573,12.9055,-21.99,12.5926,3.25729,2.8631,0.132648,0.312907,3078.96,-21.7052,12.8733,0
189,-21.7915,12.9202,-21.99,12.5926,5.4841,1.22212,0.198458,0.327573,3078.78,-21.7843,12.9252,0
197,-21.7889,12.9199,-21.99,12.5926,0.325375,-0.0411129,0.201061,0.327244,3078.67,-21.698,12.9151,0
209,-21.8045,12.8821,-21.99,12.5926,-1.30013,-3.14665,0.185459,0.289484,3076.62,-21.7047,12.9571,2
218,-22.0613,12.4542,-21.99,12.5926,-28.5286,-47.5433,-0.0712984,-0.138406,3062.18,-22.5377,11.3089,2
229,-22.7472,11.263,-21.99,12.5926,-62.3514,-108.293,-0.757164,-1.32963,3006.33,-23.3847,9.57958,2
237,-23.3721,10.0227,-21.99,12.5926,-78.1212,-155.035,-1.38213,-2.56991,2863.67,-24.2447,7.76992,2
251,-24.0262,8.65465,-21.99,12.5926,-46.7194,-97.7189,-2.03621,-3.93798,2592.1,-25.1166,5.88149,2
258,-24.9917,6.40423,-21.99,12.5926,-137.925,-321.489,-3.00168,-6.1884,2181.05,-25.9993,3.91673,2
272,-25.8399,4.98325,-21.99,12.5926,-60.586,-101.498,-3.84988,-7.60938,1711.18,-26.8916,1.87905,2
279,-26.3397,4.94703,-21.99,12.5926,-71.4081,-5.17444,-4.34974,-7.6456,1345.2,-27.7923,-0.227112,2
291,-26.6414,4.96164,-21.99,12.5926,-25.1422,1.21752,-4.65145,-7.63099,1167.15,-28.7002,-2.39628,2
298,-26.9376,4.97585,-21.99,12.5926,-42.3052,2.03019,-4.94758,-7.61678,1119.83,-29.6143,-4.62192,2
310,-27.3208,4.99405,-21.99,12.5926,-31.9383,1.51597,-5.33084,-7.59859,1136.1,-30.5331,-6.89649,2
318,-27.7091,5.01224,-21.99,12.5926,-48.533,2.27424,-5.7191,-7.58039,1229.34,-31.4557,-9.21153,2
330,-28.1626,5.03319,-21.99,12.5926,-37.7952,1.74553,-6.17265,-7.55945,1452.61,-32.3808,-11.5578,2
338,-28.1818,5.03406,-21.99,12.5926,-2.39556,0.109713,-6.19181,-7.55857,1813.83,-33.3072,-13.9255,2
353,-28.1316,5.10797,-21.99,12.5926,3.34677,4.92686,-6.14161,-7.48466,2242.7,-34.2339,-16.3045,2
358,-26.8522,6.9243,-21.99,12.5926,255.884,363.267,-4.86219,-5.66833,2623.77,-20.9308,13.6089,0
370,-23.5991,10.6159,-21.99,12.5926,271.09,307.633,-1.60911,-1.97673,2869.84,-21.6973,12.7455,0
382,-21.7249,12.63,-21.99,12.5926,156.182,167.839,0.265073,0.0373328,2980.57,-21.6274,12.7481,0
390,-21.6328,12.751,-21.99,12.5926,11.5086,15.1236,0.357142,0.158321,3014.03,-21.5876,12.8129,0
402,-21.6204,12.7975,-21.99,12.5926,1.03516,3.87568,0.369564,0.204829,3020.37,-21.4877,12.9358,0
410,-21.6118,12.8406,-21.99,12.5926,1.07706,5.39087,0.37818,0.247956,3019.81,-21.6775,12.6459,0
422,-21.6655,12.8827,-21.99,12.5926,-4.47247,3.50754,0.324511,0.290047,3015.22,-21.8885,12.9133,0
430,-21.7417,12.9071,-21.99,12.5926,-9.53355,3.05436,0.248242,0.314482,3005.65,-21.7953,12.9474,0
442,-21.7723,12.9583,-21.99,12.5926,-2.54538,4.26576,0.217698,0.365671,2992.58,-21.732,13.0863,0
450,-21.7955,13.0137,-21.99,12.5926,-2.89661,6.92417,0.194525,0.421064,2979.53,-21.8064,13.0864,0
462,-21.8406,13.0171,-21.99,12.5926,-3.7615,0.287094,0.149387,0.42451,2968.82,-21.891,13.0037,0
470,-21.8909,13.0178,-21.99,12.5926,-6.28261,0.0819233,0.0991262,0.425165,2959.56,-21.9547,13.0474,0
482,-21.95,13.017,-21.99,12.5926,-4.92933,-0.0688146,0.0399743,0.424339,2949.74,-22.014,13.0119,0
491,-21.9965,12.981,-21.99,12.5926,-5.1682,-3.99419,-0.00653951,0.388391,2938.88,-22.0247,12.8886,0
502,-22.0042,12.9578,-21.99,12.5926,-0.698009,-2.11199,-0.0142176,0.36516,2926.66,-22.0427,12.8936,0
510,-22.0049,12.9568,-21.99,12.5926,-0.0910811,-0.118446,-0.0149463,0.364212,2911.62,-22.0372,12.9366,0
522,-22.0157,12.9579,-21.99,12.5926,-0.899512,0.0912453,-0.0257404,0.365307,2893.85,-21.9189,12.9601,0
530,-22.0136,12.981,-21.99,12.5926,0.266809,2.87886,-0.0236059,0.388338,2876.36,-21.9092,12.9988,0
542,-21.9705,13.0107,-21.99,12.5926,3.59085,2.47662,0.0194843,0.418057,2861.84,-22.0751,13.0491,0
550,-21.9626,13.0347,-21.99,12.5926,0.989827,2.99743,0.0274029,0.442037,2850.56,-22.0099,13.0458,0
562,-21.99,13.0781,-21.99,12.5926,-2.28345,3.61997,1.45313e-06,0.485476,2841.06,-21.9024,13.1376,0
570,-21.9975,13.1237,-21.99,12.5926,-0.94067,5.69368,-0.00752391,0.531026,2831.22,-21.9511,13.1099,0
582,-21.9913,13.1484,-21.99,12.5926,0.517018,2.05803,-0.00131969,0.555722,2819.91,-22.1021,13.1583,0
590,-21.9736,13.1826,-21.99,12.5926,2.21591,4.28483,0.0164076,0.590001,2808.05,-21.9603,13.3003,0
602,-21.9935,13.1979,-21.99,12.5926,-1.66109,1.27205,-0.00352542,0.605265,2797.62,-22.066,13.2301,0
610,-22.0286,13.2201,-21.99,12.5926,-4.38214,2.77831,-0.0385826,0.627492,2789.67,-21.923,13.1907,0
622,-22.0256,13.238,-21.99,12.5926,0.251264,1.4903,-0.0355674,0.645375,2783.7,-21.8482,13.183,0
634,-22.022,13.2397,-21.99,12.5926,0.295774,0.140932,-0.0320181,0.647067,2778.5,-22.1128,13.2487,0
643,-21.9412,13.2612,-21.99,12.5926,8.97317,2.38606,0.0487405,0.668541,2770.96,-21.9002,14.1113,1
655,-21.8126,13.2607,-21.99,12.5926,10.7195,-0.0371791,0.177375,0.668095,2750.64,-21.175,13.5508,1
662,-21.2303,13.243,-21.99,12.5926,83.1854,-2.53261,0.759673,0.650367,2693.81,-20.4361,12.9723,1
674,-20.2169,12.9508,-21.99,12.5926,84.451,-24.353,1.77308,0.358131,2581.52,-19.6835,12.3757,1
682,-19.2839,12.2193,-21.99,12.5926,116.622,-91.4349,2.70606,-0.373348,2440.65,-18.9171,11.761,1
694,-18.7476,11.465,-21.99,12.5926,44.6949,-62.8603,3.2424,-1.12767,2331.46,-18.137,11.128,1
702,-17.9318,10.9603,-21.99,12.5926,101.972,-63.0779,4.05817,-1.6323,2280.32,-17.3431,10.4766,1
714,-16.9161,10.2966,-21.99,12.5926,84.6416,-55.309,5.07387,-2.296,2266.37,-16.5355,9.80687,1
722,-16.1251,9.47165,-21.99,12.5926,98.8808,-103.122,5.86492,-3.12098,2264.25,-15.7142,9.1187,1
734,-15.3068,8.77484,-21.99,12.5926,68.1861,-58.0682,6.68315,-3.81779,2264.09,-14.8793,8.41209,1
742,-14.6585,8.2321,-21.99,12.5926,81.0446,-67.8423,7.33151,-4.36053,2264.09,-14.0309,7.68708,1
754,-13.7731,7.66714,-21.99,12.5926,73.7818,-47.0801,8.21689,-4.92549,2264.09,-13.1692,6.9437,1
762,-12.6746,6.9168,-21.99,12.5926,137.316,-93.7915,9.31542,-5.67583,2264.09,-12.2943,6.18204,1
774,-11.7939,6.15287,-21.99,12.5926,73.3851,-63.661,10.196,-6.43976,2264.09,-11.4065,5.40221,1
782,-11.1499,5.37889,-21.99,12.5926,80.5075,-96.7477,10.8401,-7.21374,2264.84,-10.5059,4.60436,1
794,-10.5187,4.41805,-21.99,12.5926,52.5992,-80.0697,11.4713,-8.17458,2273.89,-9.59283,3.78868,1
802,-9.39272,3.41186,-21.99,12.5926,140.746,-125.775,12.5973,-9.18077,2318.57,-8.6676,2.95538,1
814,-8.1615,2.82652,-21.99,12.5926,102.602,-48.7784,13.8285,-9.76611,2444.79,-7.73053,2.10474,1
823,-7.14191,2.54686,-21.99,12.5926,113.288,-31.0726,14.8481,-10.0458,2660.87,-6.78198,1.23707,1
834,-6.66794,2.40467,-21.99,12.5926,43.0882,-12.9265,15.322,-10.188,2888.76,-6.57128,2.59083,0
842,-6.60196,2.39897,-21.99,12.5926,8.24819,-0.712454,15.388,-10.1937,3039.92,-6.56445,2.13732,0
854,-6.58234,2.48718,-21.99,12.5926,1.63433,7.35033,15.4076,-10.1055,3107.71,-6.70164,2.3872,0
862,-6.5592,2.62494,-21.99,12.5926,2.89363,17.2205,15.4308,-9.96769,3134.72,-6.55089,2.6731,0
874,-6.53516,2.66867,-21.99,12.5926,2.00332,3.64371,15.4548,-9.92396,3148.11,-6.41544,2.72243,0
886,-6.49412,2.69461,-21.99,12.5926,3.41975,2.16193,15.4959,-9.89802,3154.37,-6.47515,2.66195,0
894,-6.47612,2.72279,-21.99,12.5926,2.25005,3.52194,15.5139,-9.86985,3156.39,-6.51319,2.71367,0
906,-6.47273,2.74632,-21.99,12.5926,0.282342,1.96124,15.5173,-9.84631,3157.22,-6.41174,2.76356,0
914,-6.49549,2.74533,-21.99,12.5926,-2.84504,-0.123897,15.4945,-9.8473,3157.11,-6.45727,2.89984,0
926,-6.5263,2.74474,-21.99,12.5926,-2.56777,-0.0493891,15.4637,-9.84789,3152.34,-6.52248,2.88664,0
934,-6.55891,2.67596,-21.99,12.5926,-4.07544,-8.59695,15.4311,-9.91667,3131.21,-6.57184,2.58917,1
946,-6.65824,2.48415,-21.99,12.5926,-8.27787,-15.984,15.3317,-10.1085,3069.43,-6.7431,2.37587,1
954,-6.78595,2.32244,-21.99,12.5926,-15.9641,-20.2138,15.204,-10.2702,2940.58,-6.91472,2.16194,1
966,-6.91645,2.15977,-21.99,12.5926,-10.8746,-13.5558,15.0735,-10.4329,2747.27,-7.0867,1.94738,1
974,-7.08843,1.94521,-21.99,12.5926,-21.498,-26.8201,14.9016,-10.6474,2543.49,-7.25903,1.73221,1
986,-7.30217,1.67832,-21.99,12.5926,-17.8114,-22.241,14.6878,-10.9143,2399.16,-7.43172,1.51642,1
994,-7.51508,1.41038,-21.99,12.5926,-26.614,-33.4924,14.4749,-11.1822,2334.18,-7.60476,1.30003,1
1007,-7.65722,1.19122,-21.99,12.5926,-10.9334,-16.8586,14.3328,-11.4014,2316.72,-7.77814,1.08304,1
1014,-7.78948,1.0238,-21.99,12.5926,-18.8946,-23.9174,14.2005,-11.5688,2314.09,-7.95186,0.865453,1
1026,-7.96328,0.806039,-21.99,12.5926,-14.4832,-18.1466,14.0267,-11.7866,2313.89,-8.12591,0.647277,1
1034,-8.17845,0.539865,-21.99,12.5926,-26.8961,-33.2718,13.8115,-12.0528,2313.89,-8.3003,0.428519,1
1046,-8.37504,0.376277,-21.99,12.5926,-16.3827,-13.6323,13.615,-12.2164,2313.89,-8.47501,0.209184,1
1054,-8.50964,0.2073,-21.99,12.5926,-16.8252,-21.1222,13.4803,-12.3853,2313.89,-8.65004,-0.0107204,1
1066,-8.66274,-0.0683547,-21.99,12.5926,-12.7585,-22.9712,13.3272,-12.661,2313.89,-8.8254,-0.231188,1
1074,-8.87716,-0.339872,-21.99,12.5926,-26.8023,-33.9397,13.1128,-12.9325,2314.07,-9.00106,-0.452214,1
1086,-9.04544,-0.509905,-21.99,12.5926,-14.0231,-14.1694,12.9446,-13.1025,2319.06,-9.17704,-0.673789,1
1098,-9.21474,-0.720236,-21.99,12.5926,-14.109,-17.5276,12.7752,-13.3129,2350.63,-9.35332,-0.895908,1
1106,-9.23963,-0.727706,-21.99,12.5926,-3.11048,-0.933724,12.7504,-13.3203,2456.22,-9.5299,-1.11856,1
1114,-9.2386,-0.717314,-21.99,12.5926,0.128035,1.29893,12.7514,-13.3099,2664.7,-9.70678,-1.34175,1
1126,-9.18204,-0.464848,-21.99,12.5926,4.71354,21.0388,12.8079,-13.0575,2918.64,-8.71413,0.0720424,0
1138,-8.81449,-0.0480709,-21.99,12.5926,30.6297,34.7314,13.1755,-12.6407,3119.3,-8.21842,0.626381,0
1146,-8.51651,0.0184401,-21.99,12.5926,37.2467,8.31388,13.4735,-12.5742,3233.52,-8.45195,-0.0995847,0
1158,-8.42162,0.0872914,-21.99,12.5926,7.90797,5.73761,13.5684,-12.5053,3293.48,-8.43176,0.0891976,0
1166,-8.41115,0.128831,-21.99,12.5926,1.30812,5.19245,13.5788,-12.4638,3331.69,-8.37616,0.167144,0
1178,-8.39883,0.169145,-21.99,12.5926,1.02677,3.3595,13.5912,-12.4235,3359.09,-8.31783,0.356513,0
1187,-8.39051,0.190229,-21.99,12.5926,0.924036,2.34266,13.5995,-12.4024,3378.32,-8.42857,0.257982,0
1198,-8.38456,0.225056,-21.99,12.5926,0.541249,3.16614,13.6054,-12.3676,3394.22,-8.38813,0.242314,0
1206,-8.38927,0.227707,-21.99,12.5926,-0.588823,0.331329,13.6007,-12.3649,3410.17,-8.34425,0.163637,0
1218,-8.40178,0.24661,-21.99,12.5926,-1.04246,1.57528,13.5882,-12.346,3424.1,-8.28766,0.34641,0
1226,-8.40074,0.266812,-21.99,12.5926,0.129542,2.52522,13.5892,-12.3258,3434.76,-8.42733,0.189311,0
1238,-8.43827,0.281533,-21.99,12.5926,-3.1275,1.22676,13.5517,-12.3111,3444.27,-8.46949,0.296614,0
1246,-8.45258,0.281819,-21.99,12.5926,-1.78822,0.0356756,13.5374,-12.3108,3453.06,-8.51948,0.354461,0
1258,-8.4588,0.251969,-21.99,12.5926,-0.518468,-2.48748,13.5312,-12.3407,3459.92,-8.46425,0.272077,0
1266,-8.46919,0.264977,-21.99,12.5926,-1.29896,1.62604,13.5208,-12.3277,3464.57,-8.46099,0.1532,0
1278,-8.46907,0.265561,-21.99,12.5926,0.00983041,0.0486754,13.5209,-12.3271,3467.13,-8.41245,0.195156,0
1286,-8.45539,0.265558,-21.99,12.5926,1.71027,-0.000370217,13.5346,-12.3271,3468.06,-8.49745,0.260972,0
1298,-8.43462,0.291475,-21.99,12.5926,1.73096,2.15974,13.5554,-12.3012,3467.77,-8.52581,0.372594,0
1309,-8.39937,0.35174,-21.99,12.5926,3.20481,5.47862,13.5906,-12.2409,3453.6,-8.42668,0.32427,1
1318,-8.21973,0.623782,-21.99,12.5926,19.9603,30.2269,13.7703,-11.9688,3369,-8.03502,0.873905,1
1326,-7.86581,1.01163,-21.99,12.5926,44.2395,48.4814,14.1242,-11.581,3105.11,-7.64538,1.41974,1
1338,-7.54438,1.56107,-21.99,12.5926,26.7857,45.7867,14.4456,-11.0316,2644,-7.25781,1.96168,1
1346,-7.13608,2.23091,-21.99,12.5926,51.0373,83.7295,14.8539,-10.3617,2188.08,-6.87236,2.49964,1
1358,-6.68727,2.76193,-21.99,12.5926,37.4009,44.2518,15.3027,-9.8307,1934.3,-6.48907,3.03353,1
1366,-6.38974,3.17172,-21.99,12.5926,37.1916,51.2231,15.6003,-9.42092,1856.72,-6.10799,3.56327,1
1378,-6.00924,3.70036,-21.99,12.5926,31.7084,44.0536,15.9808,-8.89227,1844.1,-5.72916,4.08878,1
1390,-5.54526,4.33918,-21.99,12.5926,38.6645,53.235,16.4447,-8.25345,1843.08,-5.35262,4.60998,1
1398,-5.18519,4.73991,-21.99,12.5926,45.0094,50.0911,16.8048,-7.85272,1843.08,-4.97843,5.1268,1
1410,-4.81466,5.25589,-21.99,12.5926,30.8769,42.999,17.1753,-7.33674,1843.08,-4.60662,5.63919,1
1418,-4.49202,5.89304,-21.99,12.5926,40.3304,79.6433,17.498,-6.69959,1843.08,-4.23723,6.14708,1
1430,-4.12292,6.40387,-21.99,12.5926,30.7584,42.5692,17.8671,-6.18876,1843.08,-3.8703,6.6504,1
1438,-3.69436,6.89549,-21.99,12.5926,53.5696,61.4522,18.2956,-5.69714,1843.08,-3.50586,7.14912,1
1450,-3.41149,7.27807,-21.99,12.5926,23.5731,31.8815,18.5785,-5.31456,1846.92,-3.14395,7.64317,1
1458,-3.05097,7.76577,-21.99,12.5926,45.0641,60.9625,18.939,-4.82686,1874.96,-2.78462,8.13251,1
1470,-2.62987,8.24503,-21.99,12.5926,35.0918,39.9389,19.3601,-4.3476,1976.97,-2.42788,8.61711,1
1478,-2.3548,8.62293,-21.99,12.5926,34.3839,47.2372,19.6352,-3.9697,2194.49,-2.07378,9.09692,1
1490,-2.05204,9.21492,0,12.5926,25.2299,49.3324,-2.05204,-3.37771,2489.4,-1.72234,9.5719,1
1500,-1.63843,9.68513,0,12.5926,41.3613,47.0208,-1.63843,-2.9075,2759.84,-1.37359,10.042,1
1511,-1.30467,10.0431,0,12.5926,30.3414,32.5472,-1.30467,-2.54948,2931.32,-1.02757,10.5073,1
1522,-1.02123,10.5086,0,12.5926,25.7676,42.3165,-1.02123,-2.084,3003.95,-0.684292,10.9676,1
1534,-0.603482,11.0006,0,12.5926,34.8121,40.9981,-0.603482,-1.59203,3022.91,0.113368,11.7048,0
1542,-0.301291,11.3918,0,12.5926,37.7738,48.894,-0.301291,-1.20087,3025.09,-0.234636,11.5806,0
1553,-0.229009,11.5509,0,12.5926,6.57113,14.469,-0.229009,-1.04171,3022.69,-0.310431,11.5367,0
1562,-0.221665,11.5781,0,12.5926,0.815958,3.01649,-0.221665,-1.01457,3016.36,-0.159467,11.8933,0
1572,-0.225738,11.6281,0,12.5926,-0.40725,5.00094,-0.225738,-0.964557,3006.21,-0.201398,11.6747,0
1583,-0.223596,11.6779,0,12.5926,0.194703,4.52932,-0.223596,-0.914735,2995.1,-0.300686,11.5777,0
1591,-0.221653,11.6963,0,12.5926,0.242892,2.29932,-0.221653,-0.89634,2986.88,-0.232659,11.6831,0
1603,-0.224283,11.6987,0,12.5926,-0.219174,0.198579,-0.224283,-0.893957,2982.96,-0.219886,11.7403,0
1611,-0.223349,11.7347,0,12.5926,0.116736,4.50938,-0.223349,-0.857882,2981.79,-0.344382,11.8123,0
1623,-0.219592,11.766,0,12.5926,0.313072,2.60126,-0.219592,-0.826667,2981.57,-0.211412,11.7757,0
1631,-0.215307,11.7695,0,12.5926,0.535724,0.446757,-0.215307,-0.823093,2981.54,-0.216063,11.9049,0
1643,-0.202237,11.7693,0,12.5926,1.08914,-0.0194279,-0.202237,-0.823326,2981.67,-0.133614,11.7416,0
1651,-0.200934,11.7788,0,12.5926,0.162838,1.18701,-0.200934,-0.81383,2982.53,-0.168982,11.7788,0
1663,-0.207807,11.8394,0,12.5926,-0.572742,5.05134,-0.207807,-0.753214,2985.2,-0.21347,11.6817,0
1672,-0.324664,11.8663,0,12.5926,-12.9841,2.98715,-0.324664,-0.726329,2989.99,-0.665557,12.0829,0
1683,-0.517241,11.9629,0,12.5926,-17.507,8.78042,-0.517241,-0.629745,2995.24,-0.439706,12.0514,0
1691,-0.581334,11.9698,0,12.5926,-8.01155,0.861235,-0.581334,-0.622855,2999.85,-0.706634,11.8569,0
1703,-0.584586,11.9685,0,12.5926,-0.270993,-0.109596,-0.584586,-0.62417,3005.82,-0.593585,11.9855,0
1711,-0.57791,11.9352,0,12.5926,0.834483,-4.16032,-0.57791,-0.657453,3014.52,-0.595648,11.7773,0
1723,-0.576141,11.9451,0,12.5926,0.14742,0.822675,-0.576141,-0.647581,3023.25,-0.577581,11.9631,0
1732,-0.577314,11.9132,0,12.5926,-0.130385,-3.53933,-0.577314,-0.679434,3028.82,-0.58371,11.8607,0
1743,-0.556517,11.9117,0,12.5926,1.89068,-0.135107,-0.556517,-0.680921,3030.94,-0.527629,11.98,0
1753,-0.528223,11.9326,0,12.5926,2.82934,2.08775,-0.528223,-0.660043,3031.23,-0.510277,11.9318,0
1765,-0.512486,11.9482,0,12.5926,1.31142,1.30414,-0.512486,-0.644393,3031.18,-0.635305,11.8604,0
1774,-0.461025,11.9654,0,12.5926,5.71791,1.90281,-0.461025,-0.627268,3031.26,-0.385188,12.2148,0
1783,-0.413233,11.9925,0,12.5926,5.31022,3.01882,-0.413233,-0.600099,3031.28,-0.417629,11.936,0
1792,-0.404813,12.0312,0,12.5926,0.935571,4.29433,-0.404813,-0.56145,3031.06,-0.410338,11.9522,0
1803,-0.404547,12.0327,0,12.5926,0.0241499,0.137418,-0.404547,-0.559938,3030.69,-0.383319,12.1126,0
1811,-0.404965,12.0296,0,12.5926,-0.0521544,-0.391715,-0.404965,-0.563072,3030.38,-0.271095,12.3478,0
1824,-0.405683,12.0295,0,12.5926,-0.0552895,-0.00799567,-0.405683,-0.563176,3030.14,-0.492728,11.9219,0
1835,-0.402779,12.0293,0,12.5926,0.264082,-0.0127281,-0.402779,-0.563316,3029.86,-0.433718,11.9396,0
1843,-0.393548,12.03,0,12.5926,1.15377,0.0908992,-0.393548,-0.562589,3029.35,-0.546704,11.7855,0
1855,-0.176887,12.0479,0,12.5926,18.0551,1.48747,-0.176887,-0.544739,3027.93,0.267715,12.0582,0
1863,0.0494717,12.0754,0,12.5926,28.2949,3.43809,0.0494717,-0.517234,3024.12,0.0556598,12.0849,0
1875,0.0590162,12.0766,0,12.5926,0.795376,0.0979523,0.0590162,-0.516059,3017.32,0.0740523,12.0937,0
1884,0.0589956,12.0764,0,12.5926,-0.00229756,-0.0202282,0.0589956,-0.516241,3009.64,0.211136,12.3644,0
1895,0.0588664,12.0723,0,12.5926,-0.0117451,-0.369535,0.0588664,-0.520306,3003.31,-0.0171525,12.0631,0
1903,0.0669703,12.0733,0,12.5926,1.01299,0.126283,0.0669703,-0.519296,2997.91,-0.0244631,11.9212,0
1915,0.0681005,12.0584,0,12.5926,0.0941807,-1.24409,0.0681005,-0.534225,2990.84,0.047777,11.8664,0
1923,0.121115,12.0569,0,12.5926,6.62679,-0.187939,0.121115,-0.535728,2979.68,0.201259,12.1385,0
1935,0.156005,12.0986,0,12.5926,2.90749,3.47447,0.156005,-0.494034,2965.47,0.215192,12.0494,0
1944,0.168557,12.1867,0,12.5926,1.39467,9.79072,0.168557,-0.405918,2951.71,0.207457,12.3424,0
1956,0.190721,12.1877,0,12.5926,1.84706,0.0805445,0.190721,-0.404951,2939.73,0.0384533,12.2472,0
1963,0.162163,12.1471,0,12.5926,-4.07979,-5.79696,0.162163,-0.44553,2925.62,0.12066,12.3429,0
1975,0.110504,12.076,0,12.5926,-4.30491,-5.92157,0.110504,-0.516589,2900.48,0.171848,11.9804,1
1983,-0.0622959,11.1265,0,12.5926,-21.6,-118.687,-0.0622959,-1.46608,2854.15,-0.270409,10.2762,1
1995,-0.353838,9.83668,0,12.5926,-24.2952,-107.488,-0.353838,-2.75595,2782.66,-0.73275,8.49697,1
2004,-0.796236,8.48228,0,12.5926,-49.1553,-150.49,-0.796236,-4.11035,2695.87,-1.21511,6.64409,1
2015,-1.33429,6.65222,0,12.5926,-48.9136,-166.369,-1.33429,-5.94041,2616.21,-1.71739,4.7198,1
2023,-1.84029,4.72893,0,12.5926,-63.2507,-240.411,-1.84029,-7.86371,2563.98,-2.2395,2.72716,1
2035,-2.35826,2.75755,0,12.5926,-43.164,-164.281,-2.35826,-9.83508,2541.29,-2.78132,0.670164,1
2043,-2.77208,1.17961,0,12.5926,-51.7279,-197.242,-2.77208,-11.413,2535.27,-3.34268,-1.44628,1
2055,-3.26557,-0.884027,0,12.5926,-41.1236,-171.97,-3.26557,-13.4767,2534.37,-3.92343,-3.6163,1
2063,-3.81136,-2.44075,0,12.5926,-68.2243,-194.59,-3.81136,-15.0334,2534.3,-4.52337,-5.83315,1
2075,-4.13627,-2.47779,0,12.5926,-27.0755,-3.08667,-4.13627,-15.0704,2534.3,-5.14228,-8.08923,1
2087,-4.39008,-2.45421,0,12.5926,-21.1508,1.96494,-4.39008,-15.0468,2534.3,-5.7799,-10.3762,1
2095,-4.58286,-2.43634,0,12.5926,-24.0979,2.23328,-4.58286,-15.029,2534.3,-6.43596,-12.6853,1
2107,-4.77808,-2.41829,0,12.5926,-16.2682,1.50418,-4.77808,-15.0109,2534.61,-7.11013,-15.0071,1
2115,-5.08696,-2.38982,0,12.5926,-38.6109,3.55936,-5.08696,-14.9824,2537.12,-7.80209,-17.3322,1
2130,-5.3323,-2.36727,0,12.5926,-16.3554,1.50282,-5.3323,-14.9599,2547.13,-8.51144,-19.6512,1
2135,-5.34251,-2.36634,0,12.5926,-2.04283,0.187424,-5.34251,-14.959,2571.31,-9.23777,-21.9547,1
2147,-5.25805,-2.2185,0,12.5926,7.03855,12.3198,-5.25805,-14.8111,2610.24,-9.98064,-24.234,1
2155,-3.26361,1.3924,0,12.5926,249.304,451.363,-3.26361,-11.2002,2654.95,-0.337456,12.0106,0
2167,-0.804037,8.32609,0,12.5926,204.965,577.807,-0.804037,-4.26654,2692.97,-0.157247,11.9329,0
2175,-0.206898,11.8219,0,12.5926,74.6423,436.979,-0.206898,-0.770705,2717.15,0.0245091,12.0273,0
2187,-0.15802,11.966,0,12.5926,4.07323,12.01,-0.15802,-0.626585,2729.48,-0.117078,11.9549,0
2195,-0.125806,11.9652,0,12.5926,4.02666,-0.107998,-0.125806,-0.627449,2736.16,-0.121345,12.0669,0
