Resolution,1920,1080,Distance,58.8,Width,48.5,Subject,01023,Test,CC9-01222018-113248,Calibration,CC9-01222018-113248
209,-22.6703,13.8551,-21.99,12.5926,-0.885632,-0.0978407,-0.680268,1.26243,2831.77,-22.7284,13.8291,0
217,-22.6805,13.8129,-21.99,12.5926,-1.28197,-5.26447,-0.690524,1.22032,2833.8,-22.5901,13.7717,0
231,-22.699,13.7433,-21.99,12.5926,-1.31837,-4.97427,-0.708981,1.15068,2836.13,-22.7343,13.7051,0
241,-22.8154,13.7117,-21.99,12.5926,-11.6455,-3.16134,-0.825436,1.11906,2839.13,-23.3524,13.2929,0
249,-22.8205,13.7104,-21.99,12.5926,-0.636057,-0.157549,-0.830525,1.1178,2843.27,-23.2614,13.3371,0
257,-22.7859,13.7473,-21.99,12.5926,4.32981,4.61156,-0.795886,1.1547,2848.7,-22.9066,13.7158,0
270,-21.999,14.5798,-21.99,12.5926,60.5313,64.0348,-0.00897883,1.98715,2855.26,-19.1578,17.2208,0
277,-21.9576,14.6154,-21.99,12.5926,5.90571,5.08523,0.0323611,2.02274,2862.14,-19.1173,17.2811,0
289,-21.7789,14.6595,-21.99,12.5926,14.8931,3.67944,0.211078,2.0669,2868.9,-19.2319,17.2977,0
301,-21.2215,16.0111,-21.99,12.5926,46.4474,112.628,0.768446,3.41843,2876.37,-23.2433,13.3512,0
310,-20.4182,16.6679,-21.99,12.5926,89.2615,72.9814,1.5718,4.07526,2884.83,-23.2182,13.3575,0
318,-20.3839,16.6941,-21.99,12.5926,4.28472,3.2722,1.60608,4.10144,2892.64,-21.4407,16.5759,0
330,-20.3387,16.7066,-21.99,12.5926,3.7677,1.04095,1.65129,4.11393,2898.55,-19.1681,17.2794,0
337,-19.2924,16.9962,-21.99,12.5926,149.468,41.3782,2.69757,4.40358,2903.5,-19.1483,17.2197,0
349,-19.1753,17.1541,-21.99,12.5926,9.76182,13.1603,2.81471,4.5615,2909.34,-19.2503,17.1957,0
357,-19.143,17.1581,-21.99,12.5926,4.0304,0.492379,2.84695,4.56544,2916.35,-19.1227,17.2037,0
369,-19.0762,17.1505,-21.99,12.5926,5.57225,-0.631415,2.91382,4.55786,2922.52,-18.6419,17.0269,0
381,-18.9866,17.0969,-21.99,12.5926,7.46109,-4.46999,3.00335,4.50422,2926.28,-18.8759,17.0495,0
391,-18.7938,17.0521,-21.99,12.5926,19.2857,-4.47711,3.19621,4.45945,2928.02,-19.0347,17.0798,0
401,-18.522,17.0223,-21.99,12.5926,27.178,-2.97856,3.46799,4.42967,2928.71,-18.2353,16.8193,0
409,-18.6588,17.0232,-21.99,12.5926,-17.0978,0.116308,3.33121,4.4306,2928.89,-18.2634,16.9668,0
421,-18.7451,17.0073,-21.99,12.5926,-7.18942,-1.33123,3.24494,4.41462,2928.54,-18.4738,17.0209,0
429,-19.7144,16.8826,-21.99,12.5926,-121.171,-15.5814,2.27557,4.28997,2923.57,-21.07,16.4308,2
441,-21.0889,16.4967,-21.99,12.5926,-114.537,-32.1618,0.901124,3.90403,2895.85,-21.2789,16.1756,2
449,-21.3318,16.1168,-21.99,12.5926,-30.3695,-47.4864,0.658168,3.52414,2806.96,-21.4882,15.9188,2
461,-21.5427,15.8518,-21.99,12.5926,-17.577,-22.0786,0.447244,3.2592,2627.36,-21.698,15.6606,2
469,-21.7989,15.5362,-21.99,12.5926,-32.0162,-39.4511,0.191115,2.94359,2386.24,-21.9083,15.4009,2
481,-21.961,15.3358,-21.99,12.5926,-13.5067,-16.7027,0.029034,2.74316,2147.87,-22.119,15.1398,2
489,-22.1233,15.1345,-21.99,12.5926,-20.2927,-25.1641,-0.133308,2.54184,1963.82,-22.3302,14.8771,2
501,-22.3809,14.8139,-21.99,12.5926,-21.4674,-26.7171,-0.390917,2.22124,1861.69,-22.5418,14.613,2
510,-22.5926,14.5494,-21.99,12.5926,-23.5186,-29.3884,-0.602584,1.95674,1825.85,-22.7537,14.3473,2
521,-22.7559,14.3447,-21.99,12.5926,-14.8455,-18.611,-0.765884,1.75202,1826.36,-22.9661,14.0802,2
529,-22.9677,14.0804,-21.99,12.5926,-26.4775,-33.0304,-0.977703,1.48778,1876.57,-23.1788,13.8117,2
548,-23.2167,13.8155,-21.99,12.5926,-13.1045,-13.9407,-1.22669,1.2229,2040.29,-23.392,13.5417,2
552,-23.4234,13.5532,-21.99,12.5926,-51.6784,-65.5893,-1.4334,0.960547,2328.15,-23.6054,13.2702,2
561,-23.4474,13.4633,-21.99,12.5926,-2.66306,-9.9851,-1.45737,0.870681,2621.1,-23.8192,12.9972,2
570,-23.4435,13.4594,-21.99,12.5926,0.426702,-0.437625,-1.45353,0.866742,2802.08,-24.0379,13.3282,0
581,-23.322,13.4535,-21.99,12.5926,11.0474,-0.53196,-1.33201,0.860891,2871.49,-22.5832,13.6817,0
589,-22.8774,13.5647,-21.99,12.5926,55.5796,13.8958,-0.88737,0.972057,2887.64,-22.5504,13.7589,0
601,-22.5175,13.6439,-21.99,12.5926,29.9863,6.60416,-0.527535,1.05131,2888.9,-22.4426,13.629,0
609,-22.4296,13.6972,-21.99,12.5926,10.9899,6.65589,-0.439615,1.10455,2885.79,-21.9832,14.0834,0
621,-22.4176,13.7458,-21.99,12.5926,1.00138,4.04873,-0.427599,1.15314,2878.98,-22.4095,13.7053,0
633,-22.4144,13.7695,-21.99,12.5926,0.265371,1.97955,-0.424414,1.17689,2868.53,-22.4198,13.7879,0
641,-22.4399,13.7941,-21.99,12.5926,-3.18427,3.07089,-0.449889,1.20146,2853.8,-22.532,13.8094,0
653,-22.4409,13.7955,-21.99,12.5926,-0.0882119,0.116398,-0.450947,1.20286,2835.46,-22.6029,13.7158,0
661,-22.4425,13.8039,-21.99,12.5926,-0.193003,1.05578,-0.452491,1.2113,2818.35,-22.6086,13.8428,0
673,-22.5144,13.8115,-21.99,12.5926,-5.99048,0.629145,-0.524377,1.21885,2805.54,-21.2954,16.5907,0
681,-22.5431,13.845,-21.99,12.5926,-3.59041,4.1847,-0.5531,1.25233,2794.22,-21.2057,16.6873,0
694,-22.2635,14.5035,-21.99,12.5926,21.5056,50.6603,-0.273527,1.91092,2780.58,-22.7207,13.5773,0
702,-22.3208,14.3977,-21.99,12.5926,-7.16298,-13.2251,-0.330831,1.80512,2763.16,-22.6755,13.5949,0
713,-22.6709,13.6841,-21.99,12.5926,-31.822,-64.8739,-0.680874,1.0915,2743.02,-18.9443,17.188,0
721,-22.7096,13.6248,-21.99,12.5926,-4.8469,-7.4194,-0.719649,1.03215,2723.48,-22.8116,13.5827,0
733,-22.6809,13.6755,-21.99,12.5926,2.39487,4.22315,-0.690911,1.08282,2708.37,-22.7439,13.7183,0
741,-22.6589,13.7088,-21.99,12.5926,2.75237,4.16451,-0.668892,1.11614,2698.28,-22.5333,13.7512,0
753,-22.6569,13.7074,-21.99,12.5926,0.168791,-0.113725,-0.666866,1.11478,2689.58,-22.6763,13.5407,0
761,-22.62,13.7053,-21.99,12.5926,4.60245,-0.268174,-0.630046,1.11263,2679.38,-22.5992,13.7063,0
773,-22.6183,13.7058,-21.99,12.5926,0.145486,0.0478999,-0.628301,1.11321,2668.71,-22.5653,13.6957,0
781,-22.6185,13.7078,-21.99,12.5926,-0.0209738,0.24261,-0.628468,1.11515,2659.7,-22.6237,13.7377,0
793,-22.6301,13.7146,-21.99,12.5926,-0.970245,0.565252,-0.640111,1.12193,2652.39,-22.737,13.6337,0
801,-22.6472,13.7149,-21.99,12.5926,-2.13817,0.0395886,-0.657217,1.12225,2645.62,-22.6448,13.8254,0
813,-22.6688,13.7173,-21.99,12.5926,-1.79898,0.204813,-0.678805,1.1247,2638.55,-21.2441,16.6497,0
821,-22.668,13.7266,-21.99,12.5926,0.104396,1.1609,-0.677969,1.13399,2630.99,-22.7902,13.4885,0
833,-22.6645,13.7496,-21.99,12.5926,0.286968,1.91413,-0.674526,1.15696,2623.94,-22.7433,13.4543,0
842,-22.7073,13.6355,-21.99,12.5926,-4.75678,-12.68,-0.717337,1.04284,2618.56,-21.1852,16.6049,0
853,-22.7203,13.5166,-21.99,12.5926,-1.18232,-10.8028,-0.730342,0.92401,2614.74,-21.3631,16.5564,0
861,-22.7186,13.522,-21.99,12.5926,0.210568,0.669315,-0.728658,0.929364,2612.15,-22.7658,13.5454,0
874,-22.7143,13.522,-21.99,12.5926,0.33684,0.00171188,-0.724279,0.929387,2610.58,-22.7778,13.4268,0
885,-22.7141,13.522,-21.99,12.5926,0.0171428,-0.00173228,-0.72409,0.929367,2609.66,-22.6649,13.4707,0
894,-22.6972,13.5525,-21.99,12.5926,1.87539,3.38637,-0.707212,0.959845,2609.17,-22.7188,13.5325,0
905,-22.2846,14.3025,-21.99,12.5926,37.5118,68.1881,-0.294582,1.70991,2608.97,-21.1311,16.5207,0
913,-21.5765,15.7417,-21.99,12.5926,88.5083,179.893,0.413484,3.14906,2609.03,-21.1119,16.4745,0
925,-21.2301,16.4748,-21.99,12.5926,28.8631,61.0938,0.759841,3.88218,2609.56,-21.1461,16.5346,0
934,-21.2163,16.5042,-21.99,12.5926,1.53844,3.26109,0.773687,3.91153,2610.86,-21.2374,16.5041,0
946,-21.2162,16.5049,-21.99,12.5926,0.0106564,0.0578362,0.773815,3.91223,2613.03,-21.1397,16.5774,0
953,-21.2285,16.4909,-21.99,12.5926,-1.76479,-1.9945,0.761461,3.89826,2615.67,-22.7368,13.3886,0
966,-21.5839,15.8117,-21.99,12.5926,-27.3379,-52.2431,0.406069,3.2191,2617.8,-22.8096,13.4818,0
973,-21.7751,15.761,-21.99,12.5926,-27.3144,-7.24408,0.214868,3.1684,2619.01,-21.1272,16.5524,0
985,-22.2617,14.3243,-21.99,12.5926,-40.5484,-119.731,-0.271714,1.73162,2619.71,-22.7932,13.4804,0
994,-22.2804,14.2708,-21.99,12.5926,-2.08137,-5.94435,-0.290446,1.67812,2620.12,-21.0257,16.5692,0
1005,-22.2782,14.2361,-21.99,12.5926,0.205563,-3.14576,-0.288185,1.64352,2620.21,-22.6455,13.3224,0
1013,-22.5456,13.4599,-21.99,12.5926,-33.4308,-97.0368,-0.555631,0.867223,2620.02,-22.6741,13.4926,0
1025,-22.6186,13.3816,-21.99,12.5926,-6.07962,-6.51847,-0.628586,0.789001,2619.14,-22.5903,13.4518,0
1033,-22.6741,13.3324,-21.99,12.5926,-6.9461,-6.15515,-0.684155,0.73976,2611.47,-22.5123,13.4391,2
1045,-22.8406,12.7055,-21.99,12.5926,-13.8686,-52.2385,-0.850578,0.112898,2570.64,-23.2076,10.8726,2
1054,-23.2727,10.8179,-21.99,12.5926,-48.0118,-209.737,-1.28268,-1.77473,2442.25,-23.9364,8.17662,2
1065,-23.9332,8.20353,-21.99,12.5926,-60.0522,-237.67,-1.94326,-4.3891,2193.59,-24.6974,5.35822,2
1073,-24.5489,6.10898,-21.99,12.5926,-76.9508,-261.819,-2.55886,-6.48365,1893.12,-25.4888,2.4275,2
1085,-25.0378,4.68427,-21.99,12.5926,-40.7477,-118.725,-3.04784,-7.90836,1666.97,-26.3091,-0.602239,2
1093,-25.3879,3.97501,-21.99,12.5926,-43.7541,-88.6571,-3.39787,-8.61762,1562.66,-27.1566,-3.71453,2
1105,-25.6426,3.97728,-21.99,12.5926,-21.2297,0.188941,-3.65263,-8.61535,1534.1,-28.0293,-6.89007,2
1114,-25.8903,4.00943,-21.99,12.5926,-27.5221,3.57189,-3.90033,-8.5832,1531.84,-28.9255,-10.1073,2
1125,-26.0833,4.03461,-21.99,12.5926,-17.5421,2.28883,-4.09329,-8.55803,1552.04,-29.843,-13.3432,2
1137,-26.1033,3.97607,-21.99,12.5926,-1.67143,-4.87805,-4.11335,-8.61656,1639.27,-30.78,-16.574,2
1150,-26.3859,2.54653,-21.99,12.5926,-21.7324,-109.964,-4.39587,-10.0461,1853.27,-31.7344,-19.7764,2
1157,-26.5194,1.07209,-21.99,12.5926,-19.083,-210.635,-4.52945,-11.5205,2168.75,-32.704,-22.9284,2
1165,-26.2815,0.976295,-21.99,12.5926,29.7375,-11.9741,-4.29155,-11.6163,2448.2,-33.6867,-26.0101,2
1177,-26.2468,1.09294,-21.99,12.5926,2.89071,9.71999,-4.25686,-11.4997,2595.85,-24.1391,13.1718,0
1185,-25.6747,3.92841,-21.99,12.5926,71.5187,354.434,-3.68471,-8.66422,2643.22,-23.8056,13.4285,0
1197,-24.7973,8.32237,-21.99,12.5926,73.1125,366.164,-2.80736,-4.27026,2654.29,-23.7607,13.4949,0
1205,-24.1395,11.6375,-21.99,12.5926,82.2274,414.394,-2.14954,-0.955106,2657.32,-22.8799,13.5759,0
1217,-23.7552,13.3187,-21.99,12.5926,32.0232,140.102,-1.76526,0.726115,2658.8,-23.6196,13.3165,0
1225,-23.5685,13.498,-21.99,12.5926,23.3487,22.4118,-1.57847,0.90541,2660.44,-20.8419,16.6827,0
1237,-23.2691,13.5716,-21.99,12.5926,24.9436,6.12954,-1.27915,0.978964,2662.74,-44.0732,-39.6477,0
1245,-22.7148,14.0126,-21.99,12.5926,69.2875,55.1247,-0.724849,1.41996,2665.46,-18.4108,16.9486,0
1257,-21.6635,15.2187,-21.99,12.5926,87.6151,100.512,0.326533,2.62611,2667.97,-19.0557,17.0177,0
1266,-20.2204,16.4961,-21.99,12.5926,160.345,141.929,1.76964,3.90347,2669.85,-22.9471,13.6176,0
1277,-19.4018,17.0111,-21.99,12.5926,74.4158,46.8161,2.58821,4.41844,2671.05,-18.7657,17.0249,0
1286,-19.2986,17.0305,-21.99,12.5926,11.4673,2.16035,2.69142,4.43789,2671.79,-19.3789,17.062,0
1297,-19.1332,17.0205,-21.99,12.5926,15.0352,-0.914087,2.8568,4.42783,2672.27,-18.937,17.0621,0
1305,-19.0056,17.0168,-21.99,12.5926,15.948,-0.459144,2.98439,4.42416,2672.53,-18.843,17.0185,0
1317,-18.9996,17.021,-21.99,12.5926,0.503345,0.348452,2.99043,4.42834,2672.55,-18.9384,17.0221,0
1325,-18.9951,17.0438,-21.99,12.5926,0.554901,2.8539,2.99487,4.45117,2672.12,-18.5885,17.0806,0
1337,-18.9821,17.0449,-21.99,12.5926,1.08561,0.0955986,3.00789,4.45232,2670.61,-18.9321,17.0893,0
1345,-18.9758,17.0723,-21.99,12.5926,0.791834,3.42255,3.01423,4.4797,2667.7,-19.4007,17.104,0
1357,-18.948,17.0708,-21.99,12.5926,2.30915,-0.129053,3.04194,4.47815,2664.3,-18.8643,16.98,0
1365,-18.9043,17.0559,-21.99,12.5926,5.46983,-1.86612,3.0857,4.46322,2661.58,-19.291,17.1053,0
1377,-19.07,17.0471,-21.99,12.5926,-13.8057,-0.731719,2.92003,4.45444,2659.44,-18.8535,16.9618,0
1389,-19.1042,17.0141,-21.99,12.5926,-2.85473,-2.74399,2.88577,4.42151,2657.05,-18.4339,17.0112,0
1397,-19.5905,16.9602,-21.99,12.5926,-60.7848,-6.74392,2.39949,4.36756,2654.31,-21.1364,16.6916,0
1409,-19.4452,16.9444,-21.99,12.5926,12.1057,-1.31805,2.54476,4.35175,2651.88,-23.1784,13.7805,0
1417,-19.4362,16.9535,-21.99,12.5926,1.12627,1.13645,2.55377,4.36084,2649.93,-18.7215,17.062,0
1429,-19.4382,16.8276,-21.99,12.5926,-0.167952,-10.4913,2.55176,4.23494,2647.77,-19.0994,17.0747,0
1437,-18.9924,16.7827,-21.99,12.5926,55.7272,-5.60501,2.99757,4.1901,2644.83,-18.7568,17.0548,0
1449,-18.8977,16.7292,-21.99,12.5926,7.88929,-4.45962,3.09225,4.13659,2641.67,-20.9523,16.5284,2
1457,-18.8094,16.3884,-21.99,12.5926,11.0483,-42.6073,3.18063,3.79573,2639.22,-18.8476,16.0874,2
1469,-17.7651,15.8756,-21.99,12.5926,87.0223,-42.7289,4.2249,3.28298,2637.85,-16.6763,15.6442,2
1477,-16.1246,15.5305,-21.99,12.5926,205.058,-43.1394,5.86536,2.93787,2637.32,-14.4419,15.1988,2
1490,-14.4052,15.127,-21.99,12.5926,132.267,-31.0375,7.58483,2.53438,2637.75,-12.1487,14.7512,2
1497,-11.5749,14.5752,0,12.5926,404.32,-78.8322,-11.5749,1.98255,2641.51,-9.80216,14.3015,2
1507,-8.6353,14.0777,0,12.5926,293.961,-49.7524,-8.6353,1.48503,2654.04,-7.40859,13.8497,2
1518,-6.22126,13.6248,0,12.5926,219.459,-41.1661,-6.22126,1.0322,2677.03,-4.97527,13.3958,2
1526,-4.34369,13.2136,0,12.5926,234.696,-51.3984,-4.34369,0.621016,2701.16,-2.51028,12.94,2
1541,-1.95796,12.8229,0,12.5926,159.049,-26.0503,-1.95796,0.230261,2716.09,-0.0223758,12.4823,2
1548,-0.220203,12.593,0,12.5926,248.251,-32.8419,-0.220203,0.000368142,2722.03,-0.0959862,12.519,0
1559,-0.139025,12.5276,0,12.5926,7.37974,-5.94154,-0.139025,-0.0649888,2724.21,-0.101321,12.6039,0
1569,-0.141942,12.4747,0,12.5926,-0.291676,-5.29799,-0.141942,-0.117969,2725.35,-0.210009,12.4031,0
1579,-0.157075,12.4043,0,12.5926,-1.51331,-7.03917,-0.157075,-0.18836,2726.02,-0.168377,12.2025,0
1590,-0.161277,12.3388,0,12.5926,-0.38197,-5.94834,-0.161277,-0.253792,2726.3,-0.272505,12.3024,0
1599,-0.160692,12.336,0,12.5926,0.0650517,-0.311422,-0.160692,-0.256595,2726.33,-0.158829,11.9329,0
1610,-0.143737,12.336,0,12.5926,1.54136,0.00126569,-0.143737,-0.256581,2726.09,0.026231,12.5235,0
1618,-0.141282,12.3662,0,12.5926,0.306852,3.77064,-0.141282,-0.226416,2725.36,-0.100077,12.3512,0
1630,-0.138079,12.4297,0,12.5926,0.26693,5.29336,-0.138079,-0.162896,2723.67,-0.143532,12.4575,0
1638,-0.145285,12.4576,0,12.5926,-0.900862,3.47761,-0.145285,-0.135075,2720.61,-0.272252,12.5951,0
1650,-0.146629,12.4587,0,12.5926,-0.111995,0.0980173,-0.146629,-0.133899,2716.46,-0.148155,12.5244,0
1659,-0.147693,12.4584,0,12.5926,-0.118213,-0.0409843,-0.147693,-0.134267,2712.52,-0.237976,12.4662,0
1670,-0.170875,12.4494,0,12.5926,-2.10742,-0.815211,-0.170875,-0.143235,2710,-0.148338,12.4119,0
1678,-0.170495,12.4376,0,12.5926,0.0474735,-1.47233,-0.170495,-0.155013,2708.98,-0.138698,12.4095,0
1690,-0.144349,12.435,0,12.5926,2.17885,-0.21594,-0.144349,-0.157605,2708.93,-0.202655,12.4391,0
1698,-0.138884,12.4285,0,12.5926,0.683161,-0.813504,-0.138884,-0.164113,2709.69,-0.119391,12.4101,0
1710,-0.133648,12.417,0,12.5926,0.43631,-0.95866,-0.133648,-0.175617,2711.62,-0.139945,12.4766,0
1718,-0.104253,12.4074,0,12.5926,3.67443,-1.20085,-0.104253,-0.185223,2715.14,-0.0764201,12.4043,0
1730,-0.0793479,12.3768,0,12.5926,2.07538,-2.54647,-0.0793479,-0.215781,2720.28,-0.0834395,12.2895,0
1740,-0.080164,12.3364,0,12.5926,-0.0816065,-4.04273,-0.080164,-0.256208,2726.42,-0.0272511,12.2895,0
1750,-0.0750593,12.3343,0,12.5926,0.510461,-0.208898,-0.0750593,-0.258297,2733.34,-0.106704,12.2884,0
1758,-0.0669205,12.3344,0,12.5926,1.01736,0.0125723,-0.0669205,-0.258197,2741.08,-0.0459292,12.3452,0
1770,-0.0590504,12.3519,0,12.5926,0.655839,1.45592,-0.0590504,-0.240726,2748.38,-0.0790513,12.4172,0
1779,-0.0494931,12.4122,0,12.5926,1.06192,6.70151,-0.0494931,-0.180412,2754.1,-0.044623,12.5444,0
1790,-0.0488535,12.4248,0,12.5926,0.0581452,1.14397,-0.0488535,-0.167828,2759.44,-0.0308238,12.4759,0
1798,-0.0559793,12.4257,0,12.5926,-0.890731,0.117778,-0.0559793,-0.166886,2766.6,-0.0406752,12.4192,0
1810,-0.0533115,12.4242,0,12.5926,0.222316,-0.131366,-0.0533115,-0.168463,2776.55,-0.158125,12.3919,0
1818,-0.0564964,12.3922,0,12.5926,-0.398108,-3.99023,-0.0564964,-0.200384,2787.87,-0.0857262,12.3778,0
1830,-0.0573794,12.3777,0,12.5926,-0.0735828,-1.21423,-0.0573794,-0.214955,2797.07,-0.0659156,12.2286,0
1842,-0.0585425,12.3544,0,12.5926,-0.096926,-1.93918,-0.0585425,-0.238225,2802.08,-0.0558453,12.4026,0
1850,-0.0567069,12.3254,0,12.5926,0.229456,-3.62653,-0.0567069,-0.267238,2804.24,-0.0554285,12.2905,0
1862,-0.0517177,12.3041,0,12.5926,0.415762,-1.77487,-0.0517177,-0.288536,2806.11,-0.0110112,12.34,0
1870,-0.0450031,12.2989,0,12.5926,0.839331,-0.653895,-0.0450031,-0.293767,2809.13,-0.0506033,12.272,0
1881,-0.0285176,12.2972,0,12.5926,1.49868,-0.155073,-0.0285176,-0.295473,2812.82,-0.0452283,12.2384,0
1889,-0.0290637,12.2874,0,12.5926,-0.0682563,-1.21535,-0.0290637,-0.305196,2815.68,-0.0112203,12.3412,0
1901,-0.0471659,12.2573,0,12.5926,-1.50852,-2.51384,-0.0471659,-0.335362,2817.02,0.0491376,12.3765,0
1909,-0.0489134,12.2719,0,12.5926,-0.21844,1.83122,-0.0489134,-0.320712,2817.38,-0.106779,12.1156,0
1921,-0.0483216,12.2554,0,12.5926,0.0493167,-1.37315,-0.0483216,-0.33719,2817.44,-0.0622738,12.1402,0
1930,-0.0516338,12.1957,0,12.5926,-0.368017,-6.64101,-0.0516338,-0.396959,2817.41,0.059036,12.3534,0
1941,-0.0528854,12.163,0,12.5926,-0.11378,-2.97007,-0.0528854,-0.42963,2817.25,-0.0896153,12.2348,0
1949,0.000882262,12.1773,0,12.5926,6.72095,1.78545,0.000882262,-0.415346,2816.77,-0.030051,12.1804,0
1962,0.964558,12.11,0,12.5926,74.1289,-5.17832,0.964558,-0.482664,2816.06,1.88172,11.8805,0
1970,2.79055,11.9821,0,12.5926,228.249,-15.9783,2.79055,-0.610491,2815.4,5.39516,11.831,0
1981,5.23409,11.8163,0,12.5926,222.14,-15.0781,5.23409,-0.776351,2814.74,8.04293,11.6221,0
1989,8.71978,11.6491,0,12.5926,435.712,-20.8951,8.71978,-0.943512,2814.05,10.8094,11.6878,0
2001,10.8325,11.6356,0,12.5926,176.059,-1.13037,10.8325,-0.957076,2813.58,11.1999,11.7404,0
2009,10.9293,11.6642,0,12.5926,12.0971,3.58179,10.9293,-0.928422,2813.35,10.8506,11.6426,0
2021,11.0577,11.6583,0,12.5926,10.7059,-0.489468,11.0577,-0.934296,2813.03,11.23,11.809,0
2029,11.1191,11.6853,0,12.5926,7.67493,3.37139,11.1191,-0.907324,2812.25,10.8227,11.6235,0
2041,11.0967,11.6882,0,12.5926,-1.86993,0.237807,11.0967,-0.904471,2810.82,11.0409,11.6215,0
2049,11.096,11.6912,0,12.5926,-0.0909024,0.382309,11.096,-0.901412,2808.87,11.1492,11.7578,0
2061,11.0944,11.7646,0,12.5926,-0.129654,6.11215,11.0944,-0.828067,2807.08,11.0395,11.8394,0
2069,11.092,11.879,0,12.5926,-0.298397,14.3026,11.092,-0.713646,2806.11,11.1578,11.9221,0
2081,11.0789,11.9451,0,12.5926,-1.09266,5.50862,11.0789,-0.647542,2805.91,11.0363,11.967,0
2093,11.0776,11.9924,0,12.5926,-0.11042,3.94635,11.0776,-0.600186,2806.16,10.9892,12.028,0
2101,11.0773,12.0195,0,12.5926,-0.038293,3.38331,11.0773,-0.573119,2806.61,11.1168,12.0626,0
2113,11.0817,12.0264,0,12.5926,0.364499,0.570442,11.0817,-0.566274,2807.07,11.0914,12.04,0
2121,11.1041,12.0251,0,12.5926,2.80363,-0.160511,11.1041,-0.567558,2807.77,11.105,12.0166,0
2133,11.1131,12.0222,0,12.5926,0.755107,-0.237107,11.1131,-0.570404,2809.24,11.1848,12.0548,0
2141,11.1208,12.0092,0,12.5926,0.960376,-1.62355,11.1208,-0.583392,2811.56,11.0782,11.9944,0
2153,11.1215,11.9884,0,12.5926,0.0560437,-1.73434,11.1215,-0.604204,2814.09,11.1268,11.9393,0
2161,11.1212,11.9648,0,12.5926,-0.0437742,-2.95747,11.1212,-0.627864,2816.15,11.1292,11.9551,0
2173,11.1027,11.9455,0,12.5926,-1.53958,-1.60657,11.1027,-0.647143,2817.62,11.0299,11.8492,0
2181,11.0651,11.9184,0,12.5926,-4.69442,-3.39112,11.0651,-0.674272,2818.81,11.0922,11.8481,0
2193,11.039,11.9188,0,12.5926,-2.17776,0.0380713,11.039,-0.673815,2820.28,11.0378,11.9393,0
2201,11.0379,11.9203,0,12.5926,-0.137861,0.189014,11.0379,-0.672303,2822.16,10.9958,11.8856,0
