Resolution,1920,1080,Distance,59,Width,47.8,Subject,V006GDAURA,Test,CA9-04032017-131715,Calibration,CA9-04032017-131715,Oscann, 4.0.12,libTracker, 1.0.13,crtime, 07112019-112538
Time(ms),GazeX(deg),GazeY(deg),StimulusX(deg),StimulusY(deg),GazeVelX(deg/s),GazeVelY(deg/s),ErrorX(deg),ErrorY(deg),PupilArea(px^2),GazeRawX(deg),GazeRawY(deg),Blinks,valid
10,-21.7715,12.4403,-21.6355,12.3758,0,0,-0.135952,0.0645143,3117.98,-21.7721,12.4304,0,1
20,-21.7715,12.4403,-21.6355,12.3758,0,0,-0.135952,0.0645143,3117.98,-21.8047,12.4529,0,1
30,-21.7682,12.4406,-21.6355,12.3758,0.32536,0.0328664,-0.132699,0.064843,3117.98,-21.7568,12.4521,0,1
40,-21.7683,12.4395,-21.6355,12.3758,-0.00693204,-0.111503,-0.132768,0.063728,3117.98,-21.7527,12.4622,0,1
50,-21.7729,12.4136,-21.6355,12.3758,-0.46337,-2.58543,-0.137402,0.0378737,3130.29,-21.7684,12.3639,0,1
60,-21.7677,12.398,-21.6355,12.3758,0.519484,-1.56632,-0.132207,0.0222105,3138.12,-21.8024,12.3682,0,1
70,-21.766,12.3965,-21.6355,12.3758,0.173159,-0.148467,-0.130475,0.0207258,3142.68,-21.7972,12.3845,0,1
80,-21.767,12.3798,-21.6355,12.3758,-0.0972791,-1.66615,-0.131448,0.00406437,3145.12,-21.7661,12.4568,0,1
90,-21.7728,12.3972,-21.6355,12.3758,-0.584839,1.73931,-0.137296,0.0214575,3147.91,-21.7472,12.4967,0,1
100,-21.7645,12.4052,-21.6355,12.3758,0.83681,0.801021,-0.128928,0.0294677,3151.99,-21.7228,12.3796,0,1
110,-21.7643,12.4053,-21.6355,12.3758,0.0175367,0.00414993,-0.128753,0.0295092,3156.75,-21.7775,12.4133,0,1
120,-21.7689,12.3987,-21.6355,12.3758,-0.466353,-0.661985,-0.133417,0.0228893,3160.98,-21.7577,12.4084,0,1
130,-21.7695,12.3905,-21.6355,12.3758,-0.0512037,-0.814585,-0.133929,0.0147435,3163.88,-21.8018,12.3901,0,1
140,-21.7683,12.3846,-21.6355,12.3758,0.119,-0.594227,-0.132739,0.00880121,3165.56,-21.7815,12.3721,0,1
150,-21.7555,12.3675,-21.6355,12.3758,1.2815,-1.70893,-0.119924,-0.00828812,3166.55,-21.7515,12.3631,0,1
160,-21.7416,12.3604,-21.6355,12.3758,1.38397,-0.708049,-0.106084,-0.0153686,3167.6,-21.7128,12.3484,0,1
170,-21.7237,12.3592,-21.6355,12.3758,1.79374,-0.117196,-0.0881465,-0.0165406,3169.49,-21.6983,12.3543,0,1
180,-21.7229,12.3592,-21.6355,12.3758,0.0763134,-0.00608976,-0.0873834,-0.0166015,3172.45,-21.7005,12.3569,0,1
190,-21.723,12.3588,-21.6355,12.3758,-0.0100124,-0.0361292,-0.0874835,-0.0169628,3176.28,-21.7258,12.3894,0,1
200,-21.7253,12.3618,-21.6355,12.3758,-0.226817,0.304486,-0.0897517,-0.0139179,3180.62,-21.7373,12.3688,0,1
210,-21.7366,12.3644,-21.6355,12.3758,-1.13199,0.253393,-0.101072,-0.011384,3184.72,-21.7726,12.3631,0,1
220,-21.7457,12.3675,-21.6355,12.3758,-0.910241,0.314287,-0.110174,-0.00824109,3188,-21.7349,12.3542,0,1
230,-21.7538,12.3754,-21.6355,12.3758,-0.808163,0.784562,-0.118256,-0.000395476,3190.75,-21.7903,12.4011,0,1
240,-21.7536,12.3874,-21.6355,12.3758,0.017323,1.19874,-0.118082,0.0115919,3193.93,-21.7678,12.4141,0,1
250,-21.7539,12.3879,-21.6355,12.3758,-0.0243194,0.0526423,-0.118326,0.0121183,3197.95,-21.7373,12.39,0,1
260,-21.7596,12.3881,-21.6355,12.3758,-0.576869,0.0246759,-0.124094,0.0123651,3201.8,-21.7948,12.4032,0,1
270,-21.7538,12.3858,-21.6355,12.3758,0.581499,-0.233036,-0.118279,0.0100347,3204.26,-21.7321,12.3771,0,1
280,-21.7595,12.3649,-21.6355,12.3758,-0.5702,-2.0903,-0.123981,-0.0108683,3205.32,-21.7699,12.3254,0,1
290,-21.7611,12.3392,-21.6355,12.3758,-0.1636,-2.57278,-0.125617,-0.0365961,3205.77,-21.7162,12.3012,0,1
300,-21.768,12.3281,-21.6355,12.3758,-0.689581,-1.11115,-0.132513,-0.0477077,3206.2,-21.7819,12.3067,0,1
310,-21.7682,12.3273,-21.6355,12.3758,-0.02022,-0.072605,-0.132715,-0.0484337,3206.97,-21.7641,12.3255,0,1
320,-21.766,12.3207,-21.6355,12.3758,0.223799,-0.667864,-0.130477,-0.0551123,3208.45,-21.7914,12.3401,0,1
330,-21.7654,12.3157,-21.6355,12.3758,0.0639707,-0.495976,-0.129838,-0.0600721,3211.43,-21.7641,12.3332,0,1
340,-21.7473,12.309,-21.6355,12.3758,1.80958,-0.665369,-0.111742,-0.0667258,3216.93,-21.693,12.2918,0,1
350,-21.715,12.2896,-21.6355,12.3758,3.22534,-1.93955,-0.0794884,-0.0861213,3224.82,-21.6992,12.2423,0,1
360,-21.6974,12.2812,-21.6355,12.3758,1.7591,-0.848765,-0.0618974,-0.0946089,3233.05,-21.6963,12.2771,0,1
370,-21.6937,12.2807,-21.6355,12.3758,0.369797,-0.0490175,-0.0581994,-0.0950991,3239.58,-21.6668,12.2607,0,1
380,-21.6936,12.2807,-21.6355,12.3758,0.0133728,0.00454901,-0.0580657,-0.0950536,3244.7,-21.6873,12.2466,0,1
390,-21.6939,12.2816,-21.6355,12.3758,-0.0318087,0.09089,-0.0583838,-0.0941447,3250.34,-21.6888,12.3268,0,1
400,-21.7031,12.275,-21.6355,12.3758,-0.919714,-0.660748,-0.0675809,-0.100752,3257.62,-21.7348,12.33,0,1
410,-21.7212,12.2685,-21.6355,12.3758,-1.81171,-0.64963,-0.085698,-0.107248,3265.56,-21.7681,12.2362,0,1
420,-21.7248,12.2641,-21.6355,12.3758,-0.352938,-0.441403,-0.0892274,-0.111663,3271.78,-21.7881,12.2525,0,1
430,-21.7265,12.2385,-21.6355,12.3758,-0.179117,-2.55937,-0.0910186,-0.137256,3275.18,-21.7315,12.2189,0,1
440,-21.7386,12.238,-21.6355,12.3758,-1.21007,-0.0496619,-0.103119,-0.137753,3276.8,-21.7139,12.1969,0,1
450,-21.7264,12.2376,-21.6355,12.3758,1.22485,-0.0404242,-0.0908708,-0.138157,3277.96,-21.6899,12.2567,0,1
460,-21.7211,12.2433,-21.6355,12.3758,0.527337,0.564184,-0.0855974,-0.132515,3279.2,-21.7484,12.2486,0,1
470,-21.7148,12.2596,-21.6355,12.3758,0.634711,1.63006,-0.0792503,-0.116215,3280.77,-21.6406,12.2628,0,1
480,-21.6968,12.2767,-21.6355,12.3758,1.79549,1.71139,-0.0612954,-0.0991007,3282.51,-21.7324,12.3306,0,1
490,-21.6816,12.2969,-21.6355,12.3758,1.52292,2.02247,-0.0460662,-0.078876,3283.85,-21.6834,12.2909,0,1
500,-21.6781,12.3151,-21.6355,12.3758,0.352268,1.82336,-0.0425435,-0.0606424,3284.5,-21.6372,12.2801,0,1
510,-21.6797,12.3257,-21.6355,12.3758,-0.166619,1.06228,-0.0442097,-0.0500196,3284.53,-21.6779,12.3237,0,1
520,-21.6795,12.3332,-21.6355,12.3758,0.0199957,0.746681,-0.0440097,-0.0425528,3283.84,-21.6762,12.3437,0,1
530,-21.6798,12.3427,-21.6355,12.3758,-0.0237431,0.950608,-0.0442472,-0.0330467,3282.18,-21.723,12.3432,0,1
540,-21.6798,12.3431,-21.6355,12.3758,0.000585202,0.0403975,-0.0442413,-0.0326427,3278.99,-21.7086,12.3489,0,1
550,-21.6796,12.3431,-21.6355,12.3758,0.0144495,-1.45453e-05,-0.0440968,-0.0326429,3273.97,-21.6551,12.368,0,1
560,-21.685,12.3435,-21.6355,12.3758,-0.542183,0.0387842,-0.0495187,-0.032255,3268.56,-21.6342,12.3297,0,1
570,-21.6851,12.3422,-21.6355,12.3758,-0.00376807,-0.132414,-0.0495563,-0.0335792,3264.47,-21.6956,12.3135,0,1
580,-21.6791,12.3395,-21.6355,12.3758,0.597596,-0.266048,-0.0435804,-0.0362396,3261.62,-21.682,12.3799,0,1
590,-21.6748,12.3389,-21.6355,12.3758,0.433824,-0.0593898,-0.0392421,-0.0368335,3258.75,-21.6939,12.314,0,1
600,-21.6727,12.3327,-21.6355,12.3758,0.210593,-0.626981,-0.0371362,-0.0431034,3254.6,-21.6546,12.3379,0,1
610,-21.6784,12.3324,-21.6355,12.3758,-0.570487,-0.0240371,-0.0428411,-0.0433437,3248.21,-21.7017,12.3534,0,1
620,-21.6789,12.3268,-21.6355,12.3758,-0.0502873,-0.566974,-0.043344,-0.0490135,3239.79,-21.6574,12.2874,0,1
630,-21.6789,12.3327,-21.6355,12.3758,-0.00651028,0.596235,-0.0434091,-0.0430511,3231.29,-21.6642,12.3126,0,1
