Resolution,1920,1080,Distance,58.8,Width,48.5,Subject,01034,Test,CC9-03022018-114712,Calibration,CC9-03022018-114712
162,-9.65893,13.2929,-21.99,12.5926,-9.46169,27.9091,12.3311,0.700267,2131.27,-9.78688,13.5479,0
174,-9.80058,13.4821,-21.99,12.5926,-11.8036,15.7702,12.1894,0.889509,2129.61,-9.997,13.6822,0
182,-9.86216,13.5009,-21.99,12.5926,-7.69837,2.34142,12.1278,0.90824,2128.41,-9.90959,13.574,0
194,-9.86529,13.495,-21.99,12.5926,-0.260947,-0.48522,12.1247,0.902417,2128,-9.94,13.3281,0
202,-9.88139,13.348,-21.99,12.5926,-2.01156,-18.3764,12.1086,0.755406,2128.07,-9.74069,13.1495,0
214,-9.8904,13.2661,-21.99,12.5926,-0.750847,-6.83135,12.0996,0.67343,2128.46,-9.70878,13.0428,0
226,-9.89104,13.2628,-21.99,12.5926,-0.0540319,-0.27271,12.0989,0.670157,2129,-9.58296,13.0476,0
236,-9.96529,13.2913,-21.99,12.5926,-7.42424,2.85375,12.0247,0.698695,2129.3,-9.95678,13.2897,0
247,-11.607,13.9542,-21.99,12.5926,-149.242,60.2629,10.383,1.36159,2129.28,-13.1684,14.6072,0
254,-14.0838,14.8699,-21.99,12.5926,-353.836,130.805,7.90618,2.27722,2128.96,-16.9691,15.7724,0
268,-15.5314,15.2973,-21.99,12.5926,-103.398,30.5309,6.45861,2.70465,2127,-21.2557,17.222,0
276,-16.1048,15.4767,-21.99,12.5926,-71.6785,22.4252,5.88518,2.88405,2119.42,-16.3599,15.507,0
288,-16.2102,15.5321,-21.99,12.5926,-8.78463,4.6215,5.77977,2.93951,2101.91,-16.0344,15.5512,0
296,-16.2808,15.5811,-21.99,12.5926,-8.81811,6.11643,5.70922,2.98844,2076.74,-15.1617,16.1807,0
308,-16.2952,15.6726,-21.99,12.5926,-1.19893,7.62844,5.69483,3.07999,2052.23,-16.4497,15.2603,0
315,-16.8141,15.9954,-21.99,12.5926,-74.1284,46.1129,5.17594,3.40278,2031.45,-17.4417,16.1068,0
327,-17.4151,16.2394,-21.99,12.5926,-50.0896,20.3312,4.57486,3.64675,2009.31,-17.6808,16.6302,0
335,-17.4405,16.2495,-21.99,12.5926,-3.17385,1.26911,4.54947,3.6569,1983.06,-17.4731,16.4206,0
347,-17.4371,16.2433,-21.99,12.5926,0.28544,-0.521084,4.55289,3.65065,1957.16,-16.9436,16.0751,0
356,-17.3512,16.0988,-21.99,12.5926,9.54484,-16.0527,4.6388,3.50618,1938.13,-17.7175,15.904,0
368,-17.1686,16.0492,-21.99,12.5926,15.2163,-4.13189,4.82139,3.45659,1927.87,-16.6902,15.6936,0
376,-17.1605,16.0488,-21.99,12.5926,1.00984,-0.057039,4.82947,3.45614,1922.31,-16.9441,16.0231,0
388,-17.155,16.0868,-21.99,12.5926,0.457676,3.17331,4.83496,3.49422,1918.85,-17.189,16.333,0
395,-17.1339,16.2076,-21.99,12.5926,3.01141,17.2448,4.85604,3.61493,1919.99,-17.2881,16.4548,0
407,-17.138,16.214,-21.99,12.5926,-0.337006,0.535364,4.852,3.62135,1926.81,-17.3477,16.5005,0
415,-17.1833,16.2235,-21.99,12.5926,-5.6644,1.19553,4.80669,3.63092,1935.61,-17.1991,16.2473,0
427,-17.2136,16.1985,-21.99,12.5926,-2.52273,-2.08946,4.77641,3.60584,1942.67,-17.0899,16.0599,0
435,-17.2198,16.1613,-21.99,12.5926,-0.778642,-4.65174,4.77018,3.56863,1947.66,-17.1431,16.1269,0
449,-17.2192,16.1595,-21.99,12.5926,0.0436552,-0.127878,4.77079,3.56684,1952.33,-17.2297,16.1534,0
456,-17.2186,16.1598,-21.99,12.5926,0.0912663,0.0460616,4.77143,3.56716,1957.8,-17.2358,16.1949,0
467,-17.2171,16.1704,-21.99,12.5926,0.136471,0.964875,4.77293,3.57778,1962.75,-17.155,16.1918,0
479,-17.2156,16.1736,-21.99,12.5926,0.121103,0.267389,4.77439,3.58099,1965.46,-17.2234,16.1727,0
487,-17.1921,16.1725,-21.99,12.5926,2.93299,-0.138997,4.79785,3.57987,1966.28,-17.1887,16.2041,0
499,-17.1749,16.1684,-21.99,12.5926,1.43421,-0.345728,4.81506,3.57572,1966.42,-17.1218,16.1225,0
508,-17.1494,16.158,-21.99,12.5926,2.83739,-1.15002,4.8406,3.56537,1966.41,-17.1548,16.1672,0
520,-16.977,16.1193,-21.99,12.5926,14.3699,-3.22941,5.01304,3.52662,1966.31,-16.6753,15.8332,0
529,-16.8202,16.0318,-21.99,12.5926,17.4197,-9.71338,5.16981,3.4392,1965.85,-16.8557,15.7958,0
541,-16.8128,16.0278,-21.99,12.5926,0.613258,-0.334037,5.17717,3.43519,1964.35,-25.2012,19.1535,0
551,-16.8035,15.9607,-21.99,12.5926,0.934333,-6.71461,5.18652,3.36805,1960.65,-16.835,15.6534,0
560,-16.8197,15.8114,-21.99,12.5926,-1.79862,-16.5832,5.17033,3.2188,1953.94,-24.6829,18.7667,0
569,-16.766,15.5894,-21.99,12.5926,5.96516,-24.6691,5.22402,2.99678,1945.64,-16.5851,15.3811,0
580,-16.7045,15.492,-21.99,12.5926,5.5888,-8.85542,5.28549,2.89937,1938.9,-16.6896,15.2944,0
588,-16.7011,15.4879,-21.99,12.5926,0.42249,-0.507349,5.28887,2.89531,1935.14,-16.7109,15.4179,0
601,-16.6834,15.4838,-21.99,12.5926,1.36233,-0.322122,5.30658,2.89112,1933.43,-16.8163,15.5331,0
608,-16.681,15.4839,-21.99,12.5926,0.347167,0.0200885,5.30901,2.89126,1932.89,-16.6907,15.5839,0
620,-16.6441,15.4751,-21.99,12.5926,3.07271,-0.7287,5.34589,2.88252,1933.25,-16.5527,15.5586,0
629,-16.6093,15.4686,-21.99,12.5926,3.86357,-0.726904,5.38066,2.87597,1934.1,-16.6001,15.4231,0
640,-16.6029,15.5045,-21.99,12.5926,0.585513,3.26299,5.3871,2.91187,1934.84,-16.5898,15.3825,0
648,-16.6157,15.4665,-21.99,12.5926,-1.60057,-4.75558,5.37429,2.87382,1935.26,-16.6342,15.437,0
661,-16.7867,15.4746,-21.99,12.5926,-13.1524,0.62292,5.20331,2.88192,1935.87,-16.9226,15.7392,0
668,-16.7951,15.4682,-21.99,12.5926,-1.20572,-0.908269,5.19487,2.87556,1937.74,-21.8516,16.782,0
680,-16.7525,15.349,-21.99,12.5926,3.55507,-9.93029,5.23753,2.7564,1942.35,-17.2119,14.9205,0
689,-15.3303,14.8082,-21.99,12.5926,158.022,-60.0883,6.65973,2.2156,1952.07,-13.8224,14.3481,0
700,-11.9713,14.0658,-21.99,12.5926,305.356,-67.4973,10.0186,1.47313,1971.49,-10.1133,13.2781,0
708,-9.10642,13.4999,-21.99,12.5926,358.115,-70.7317,12.8836,0.907279,2006.02,-8.05921,13.0792,0
721,-7.43851,13.3239,-21.99,12.5926,128.301,-13.5418,14.5515,0.731236,2052.57,-5.62713,13.2422,0
733,-6.01135,13.3534,-21.99,12.5926,118.93,2.46152,15.9786,0.760774,2096.04,-5.02839,13.3277,0
741,-5.16644,13.2205,-21.99,12.5926,105.613,-16.6183,16.8235,0.627827,2123.93,-5.15659,13.3218,0
752,-5.09412,13.2049,-21.99,12.5926,6.57498,-1.41107,16.8959,0.612305,2136.76,-5.17405,13.2324,0
760,-5.07103,13.1254,-21.99,12.5926,2.88633,-9.94684,16.919,0.532731,2141.29,-5.02646,12.9341,0
772,-5.10104,13.1024,-21.99,12.5926,-2.50087,-1.90984,16.8889,0.509813,2142.82,-5.00895,12.893,0
780,-5.10467,13.102,-21.99,12.5926,-0.454001,-0.0589581,16.8853,0.509341,2143.75,-4.98573,13.0132,0
792,-5.15938,13.1195,-21.99,12.5926,-4.55882,1.46484,16.8306,0.526919,2144.34,-5.21409,13.2318,0
800,-5.231,13.3241,-21.99,12.5926,-8.95287,25.5634,16.759,0.731426,2143.59,-5.41445,13.4534,0
812,-5.22704,13.4171,-21.99,12.5926,0.329741,7.74943,16.7629,0.82442,2140.8,-5.38677,13.6464,0
820,-5.22618,13.4207,-21.99,12.5926,0.107533,0.450307,16.7638,0.828022,2136.33,-5.24633,13.5269,0
832,-5.21162,13.412,-21.99,12.5926,1.21354,-0.724465,16.7784,0.819328,2130.84,-5.1799,13.3082,0
840,-5.16681,13.2546,-21.99,12.5926,5.60169,-19.674,16.8232,0.661936,2124.5,-5.11137,13.0925,0
852,-5.17783,13.0684,-21.99,12.5926,-0.918995,-15.5129,16.8122,0.475781,2117,-5.14255,12.9971,0
860,-5.18226,13.015,-21.99,12.5926,-0.553135,-6.67934,16.8077,0.422346,2108.31,-5.20211,12.8488,0
873,-5.18419,13.0133,-21.99,12.5926,-0.148416,-0.131327,16.8058,0.420639,2099.24,-5.20954,13.0447,0
880,-5.22426,13.0198,-21.99,12.5926,-5.72464,0.930234,16.7657,0.42715,2091.14,-5.28413,12.9918,0
891,-5.22762,13.0139,-21.99,12.5926,-0.304927,-0.536801,16.7624,0.421246,2084.88,-5.24673,13.0415,0
899,-5.25155,13.0251,-21.99,12.5926,-2.99218,1.40885,16.7384,0.432516,2080.73,-5.25227,13.0684,0
911,-5.28937,13.0633,-21.99,12.5926,-3.15102,3.17815,16.7006,0.470654,2078.38,-5.16506,12.9457,0
919,-5.98995,13.2037,-21.99,12.5926,-87.5728,17.556,16,0.611102,2076.9,-6.57148,13.3066,0
932,-8.5857,13.83,-21.99,12.5926,-199.674,48.1775,13.4043,1.23741,2074.65,-10.4473,14.502,0
940,-12.5865,14.7527,-21.99,12.5926,-500.106,115.33,9.40344,2.16005,2067.16,-14.7533,15.6331,0
952,-15.1486,15.3233,-21.99,12.5926,-213.504,47.5501,6.84139,2.73065,2044.9,-18.079,16.0473,0
960,-15.7518,15.5439,-21.99,12.5926,-75.4017,27.5833,6.23818,2.95132,1999.33,-20.8041,16.6246,0
971,-16.2663,15.5813,-21.99,12.5926,-46.7727,3.39164,5.72368,2.98862,1936.88,-15.6742,15.3097,0
983,-16.7501,15.6807,-21.99,12.5926,-40.3126,8.28427,5.23993,3.08803,1878.9,-15.8506,15.6361,0
1004,-16.7845,15.6892,-21.99,12.5926,-1.63829,0.404401,5.20552,3.09653,1842.47,-17.8282,15.4824,0
1009,-17.1213,15.7879,-21.99,12.5926,-67.3698,19.7434,4.86868,3.19524,1827.45,-17.4545,15.8112,0
1014,-17.5099,15.8851,-21.99,12.5926,-77.7148,19.4397,4.4801,3.29244,1823.72,-17.6967,15.9864,0
1025,-17.5266,15.887,-21.99,12.5926,-1.52121,0.178397,4.46337,3.29441,1823.65,-17.8635,16.0494,0
1033,-17.5193,15.8875,-21.99,12.5926,0.90946,0.055732,4.47064,3.29485,1825.08,-17.4932,15.7645,0
1044,-17.3523,15.8467,-21.99,12.5926,15.1843,-3.71007,4.63767,3.25404,1827.71,-16.9883,15.7086,0
1053,-17.158,15.7934,-21.99,12.5926,21.5858,-5.92025,4.83194,3.20076,1831.28,-16.5575,15.7732,0
1064,-17.1283,15.7896,-21.99,12.5926,2.70646,-0.34062,4.86171,3.19701,1835.4,-16.7012,15.5962,0
1072,-17.1227,15.8226,-21.99,12.5926,0.6946,4.12164,4.86727,3.22998,1839.17,-17.093,15.6139,0
1085,-17.1194,15.8825,-21.99,12.5926,0.253559,4.60605,4.87057,3.28986,1842.22,-17.2878,15.9026,0
1092,-17.2289,15.9212,-21.99,12.5926,-15.6342,5.53042,4.76113,3.32858,1845.22,-17.3911,16.0593,0
1104,-17.2327,15.9302,-21.99,12.5926,-0.321846,0.750488,4.75727,3.33758,1849.21,-17.3981,16.0934,0
1113,-17.2344,15.9309,-21.99,12.5926,-0.182385,0.0814768,4.75562,3.33831,1854.73,-17.2917,15.981,0
1125,-17.2317,15.9311,-21.99,12.5926,0.219509,0.0121631,4.75826,3.33846,1860.8,-17.181,15.8198,0
1132,-17.1701,15.9338,-21.99,12.5926,8.80187,0.382122,4.81987,3.34114,1866.43,-17.1884,15.8343,0
1145,-17.1684,15.9267,-21.99,12.5926,0.131323,-0.542878,4.82158,3.33408,1871.55,-17.0776,15.864,0
1152,-17.1764,15.891,-21.99,12.5926,-1.13477,-5.10019,4.81364,3.29838,1876.85,-17.0725,16.0716,0
1164,-17.2437,15.8865,-21.99,12.5926,-5.61207,-0.373546,4.74629,3.29389,1883.48,-17.5154,16.0498,0
1174,-17.2445,15.7815,-21.99,12.5926,-0.0780424,-10.5028,4.74551,3.18887,1890.94,-22.0485,16.9224,0
1184,-17.242,15.4995,-21.99,12.5926,0.252416,-28.2041,4.74803,2.90683,1899.66,-17.3127,15.0466,0
1192,-16.3016,14.6931,-21.99,12.5926,117.544,-100.797,5.68839,2.10045,1914.77,-13.3144,13.0009,0
1204,-13.8744,13.6347,-21.99,12.5926,202.269,-88.1958,8.11561,1.0421,1942.4,-11.5177,12.2858,0
1212,-12.0691,12.9763,-21.99,12.5926,225.656,-82.3096,9.92086,0.383622,1980.13,-11.4463,12.6091,0
1224,-11.5716,12.662,-21.99,12.5926,41.4643,-26.1919,10.4184,0.0693201,2017.25,-11.6328,13.079,0
1237,-11.3326,12.5811,-21.99,12.5926,18.3849,-6.2181,10.6574,-0.0115153,2045.48,-11.2119,12.6008,0
1245,-11.1314,12.4452,-21.99,12.5926,25.1477,-16.9932,10.8586,-0.147461,2062.29,-10.5215,12.225,0
1257,-11.1019,12.3313,-21.99,12.5926,2.45281,-9.48707,10.888,-0.261306,2069.43,-10.6863,11.9892,0
1265,-11.101,12.3266,-21.99,12.5926,0.11554,-0.595052,10.889,-0.266066,2071.33,-11.0703,11.9989,0
1276,-11.1089,12.3397,-21.99,12.5926,-0.712908,1.18997,10.8811,-0.252976,2071.61,-11.2796,12.5839,0
1285,-11.2918,12.6487,-21.99,12.5926,-20.3259,34.3365,10.6982,0.0560519,2071.82,-11.5891,13.1039,0
1296,-11.4031,12.9334,-21.99,12.5926,-10.1216,25.88,10.5869,0.340732,2073.13,-11.6544,13.2604,0
1304,-11.4082,12.9668,-21.99,12.5926,-0.629617,4.17515,10.5818,0.374133,2077.53,-11.483,12.9131,0
1316,-11.4776,12.9859,-21.99,12.5926,-5.78605,1.59152,10.5124,0.393231,2085.72,-11.1904,12.7206,0
1324,-11.5856,13.0083,-21.99,12.5926,-13.4994,2.80122,10.4044,0.415641,2094.29,-11.3204,12.8296,0
1336,-12.8673,13.2809,-21.99,12.5926,-106.81,22.7154,9.12268,0.688226,2099.28,-14.0048,13.7456,0
1344,-15.9174,14.041,-21.99,12.5926,-381.261,95.0219,6.07259,1.4484,2099.88,-18.4397,15.8744,0
1356,-18.1894,14.6887,-21.99,12.5926,-189.329,53.9691,3.80063,2.09603,2094.25,-22.748,17.3093,0
1364,-19.6952,15.2549,-21.99,12.5926,-188.231,70.7736,2.29479,2.66222,2075.67,-16.8832,15.808,0
1376,-21.3821,16.1574,-21.99,12.5926,-140.577,75.21,0.607867,3.56474,2042.8,-24.424,18.2818,0
1384,-22.2591,16.9347,-21.99,12.5926,-109.621,97.1649,-0.269105,4.34206,2005.35,-34.8049,-45.643,0
1396,-23.2407,17.5332,-21.99,12.5926,-81.7972,49.875,-1.25067,4.94056,1974.46,-23.9735,15.3589,0
1404,-24.312,17.9634,-21.99,12.5926,-133.914,53.7741,-2.32198,5.37075,1956.72,-25.637,18.4972,0
1425,-25.0424,18.2581,-21.99,12.5926,-34.7827,14.0332,-3.05242,5.66545,1950.95,-25.924,19.2832,0
1430,-25.2373,18.3582,-21.99,12.5926,-38.9874,20.0156,-3.24736,5.76553,1952.02,-25.8275,19.4636,0
1436,-25.2438,18.3668,-21.99,12.5926,-1.07475,1.43695,-3.25381,5.77415,1956.75,-25.3776,19.2061,0
1445,-25.2273,18.3711,-21.99,12.5926,1.83782,0.479918,-3.23727,5.77847,1962.87,-24.8212,19.2343,0
1457,-24.7252,18.2183,-21.99,12.5926,41.8369,-12.7335,-2.73522,5.62567,1967.97,-24.5549,19.4548,0
1465,-20.6802,17.0669,-21.99,12.5926,505.625,-143.919,1.30978,4.47432,1970.79,-16.7304,16.2192,0
1488,-12.5797,15.1406,0,12.5926,352.196,-83.7539,-12.5797,2.54798,1971.71,0.248824,12.8644,0
1498,-4.16659,13.573,0,12.5926,841.31,-156.756,-4.16659,0.980416,1971.78,0.407313,12.843,0
1508,0.16696,12.9097,0,12.5926,433.355,-66.3341,0.16696,0.317074,1971.67,0.400649,12.8923,0
1518,0.341198,12.885,0,12.5926,17.4238,-2.47234,0.341198,0.292351,1971.44,0.420681,12.8822,0
1524,0.342741,12.8852,0,12.5926,0.257198,0.0328223,0.342741,0.292548,1970.81,0.310494,12.8108,0
1536,0.377936,12.8897,0,12.5926,2.93287,0.372853,0.377936,0.297022,1969.48,0.267289,13.013,0
1548,0.394296,12.8877,0,12.5926,1.36333,-0.165839,0.394296,0.295032,1967.18,0.0670762,12.8318,0
1556,0.55839,12.8642,0,12.5926,20.5117,-2.93497,0.55839,0.271552,1962.93,1.12376,12.8792,0
1565,1.54543,12.7684,0,12.5926,109.671,-10.6478,1.54543,0.175722,1955.31,3.4928,12.5604,0
1574,3.54754,12.5122,0,12.5926,222.457,-28.459,3.54754,-0.0804094,1944.28,5.98473,12.0755,0
1582,5.94567,12.3119,0,12.5926,299.767,-25.0384,5.94567,-0.280716,1931.25,8.26494,12.1802,0
1593,8.37497,12.2125,0,12.5926,220.845,-9.03402,8.37497,-0.38009,1917.4,10.8391,12.2428,0
1603,11.1938,12.277,0,12.5926,281.878,6.44481,11.1938,-0.315642,1903.99,12.8481,12.468,0
1613,13.2536,12.3059,0,12.5926,205.983,2.88642,13.2536,-0.286778,1893.67,13.801,12.282,0
1621,13.746,12.2782,0,12.5926,61.5509,-3.45615,13.746,-0.314427,1888.05,13.8056,12.322,0
1634,13.764,12.2744,0,12.5926,1.38389,-0.288791,13.764,-0.318182,1885.19,13.7856,12.2475,0
1642,13.763,12.2125,0,12.5926,-0.128131,-7.74572,13.763,-0.380147,1882.74,13.7055,12.1182,0
1653,13.7038,12.0896,0,12.5926,-5.38153,-11.1682,13.7038,-0.502997,1880.65,13.5801,11.8569,0
1666,13.7015,12.0704,0,12.5926,-0.172707,-1.48244,13.7015,-0.522269,1879.66,13.6073,11.8544,0
1673,13.702,12.0697,0,12.5926,0.0726175,-0.0929732,13.702,-0.52292,1879.73,13.6365,11.9934,0
1685,13.7145,12.0738,0,12.5926,1.04391,0.338503,13.7145,-0.518858,1880.2,13.8465,12.3117,0
1693,13.7454,12.1841,0,12.5926,3.85146,13.7954,13.7454,-0.408494,1880.41,13.7882,12.3975,0
1705,13.7559,12.1904,0,12.5926,0.875001,0.523271,13.7559,-0.402215,1880.18,13.7643,12.3828,0
1715,13.7539,12.2412,0,12.5926,-0.193552,5.07513,13.7539,-0.351464,1879.71,13.726,12.0676,0
1728,13.7139,12.3158,0,12.5926,-3.07746,5.74197,13.7139,-0.276818,1879.51,13.7723,11.8257,0
1735,13.2339,12.2725,0,12.5926,-68.5667,-6.18903,13.2339,-0.320141,1880.48,12.1237,12.3782,0
1745,10.5652,12.2898,0,12.5926,-266.876,1.72852,10.5652,-0.302856,1884.34,8.27094,13.0311,0
1753,6.2956,12.5191,0,12.5926,-533.699,28.6631,6.2956,-0.0735518,1892.38,4.20559,12.7722,0
1765,2.88875,12.6878,0,12.5926,-283.905,14.0615,2.88875,0.0951867,1902.77,1.4282,12.1771,0
1773,0.754736,12.4463,0,12.5926,-266.751,-30.1953,0.754736,-0.146376,1912.05,-0.0787272,11.8914,0
1787,-0.0292677,12.4194,0,12.5926,-56.0003,-1.91948,-0.0292677,-0.173249,1919.11,-0.143782,12.0666,0
1795,-0.093771,12.4236,0,12.5926,-8.06291,0.525627,-0.093771,-0.169044,1924.86,-0.0968008,12.3109,0
1807,-0.260875,12.4563,0,12.5926,-13.9253,2.72993,-0.260875,-0.136285,1929.14,-0.388226,12.9711,0
1813,-0.40875,12.6737,0,12.5926,-24.6459,36.2308,-0.40875,0.0811004,1930.95,-0.548296,13.0701,0
1825,-0.41494,12.6832,0,12.5926,-0.515821,0.790408,-0.41494,0.0905853,1930.77,-0.539331,12.8915,0
1833,-0.412309,12.6798,0,12.5926,0.328899,-0.431456,-0.412309,0.0871336,1930.41,-0.309404,12.5088,0
1845,-0.349413,12.5998,0,12.5926,5.24138,-6.66226,-0.349413,0.00718655,1930.86,-0.254549,12.2476,0
1853,-0.278538,12.5666,0,12.5926,8.85933,-4.15377,-0.278538,-0.0260436,1931.41,-0.183397,12.2495,0
1865,-0.275539,12.5653,0,12.5926,0.249879,-0.109012,-0.275539,-0.0273518,1931.51,-0.248129,12.4907,0
1874,-0.27717,12.5685,0,12.5926,-0.181154,0.358163,-0.27717,-0.0241283,1932.22,-0.303055,12.7931,0
1886,-0.316692,12.6422,0,12.5926,-3.29352,6.13797,-0.316692,0.0495273,1934.25,-0.393,12.7934,0
1894,-0.373214,12.6533,0,12.5926,-7.06523,1.39778,-0.373214,0.0607096,1936.6,-0.514271,12.695,0
1905,-0.379342,12.6533,0,12.5926,-0.557129,-0.00362847,-0.379342,0.0606697,1938.4,-0.441667,12.649,0
1913,-0.388781,12.6323,0,12.5926,-1.17983,-2.62508,-0.388781,0.039669,1940.18,-0.338151,12.5987,0
1925,-0.41951,12.6087,0,12.5926,-2.56076,-1.96944,-0.41951,0.0160357,1942.16,-0.354017,12.559,0
1937,-0.423527,12.6081,0,12.5926,-0.334708,-0.0508259,-0.423527,0.0154258,1943.97,-0.380043,12.6211,0
1945,-0.487831,12.6189,0,12.5926,-8.03808,1.35697,-0.487831,0.0262815,1945.66,-0.603851,12.6251,0
1957,-0.565781,12.6642,0,12.5926,-6.49583,3.77065,-0.565781,0.0715294,1947.69,-0.542309,12.7594,0
1966,-0.58689,12.6716,0,12.5926,-2.34538,0.827524,-0.58689,0.0789771,1949.91,-0.649894,12.8348,0
1978,-0.583023,12.7377,0,12.5926,0.322179,5.51171,-0.583023,0.145118,1951.62,-0.555791,12.7716,0
1985,-0.553614,12.7698,0,12.5926,4.20139,4.57234,-0.553614,0.177124,1952.48,-0.670481,12.6367,0
1998,-0.315784,12.7971,0,12.5926,18.2946,2.09981,-0.315784,0.204421,1952.8,0.353233,12.8712,0
2006,0.203203,12.8454,0,12.5926,64.8734,6.0377,0.203203,0.252723,1952.96,0.907291,12.9046,0
2018,0.582465,12.8752,0,12.5926,31.6052,2.48604,0.582465,0.282556,1953.13,0.683842,12.8734,0
2026,0.6599,12.9386,0,12.5926,9.67938,7.92633,0.6599,0.345966,1953.43,0.6697,13.0652,0
2038,0.69401,12.9505,0,12.5926,2.84247,0.993637,0.69401,0.35789,1953.97,0.740755,13.0289,0
2046,0.724921,12.9468,0,12.5926,3.86384,-0.464548,0.724921,0.354173,1955.07,0.648607,12.9721,0
2057,0.767111,12.9398,0,12.5926,3.8355,-0.638255,0.767111,0.347153,1957.5,0.850944,12.8155,0
2065,0.820019,12.9064,0,12.5926,6.61347,-4.17611,0.820019,0.313744,1962.12,0.898247,12.6011,0
2077,0.852358,12.8987,0,12.5926,2.69493,-0.63872,0.852358,0.306079,1968.48,0.944551,12.7514,0
2085,0.853759,12.8977,0,12.5926,0.175175,-0.13123,0.853759,0.305029,1974.96,0.847594,12.9228,0
2097,0.855504,12.88,0,12.5926,0.145391,-1.47326,0.855504,0.28735,1980.42,0.878792,12.9672,0
2105,0.855289,12.8792,0,12.5926,-0.0268694,-0.0920568,0.855289,0.286614,1984.34,0.797322,12.9209,0
2118,0.84852,12.8755,0,12.5926,-0.520733,-0.287032,0.84852,0.282882,1986.91,0.830169,12.7728,0
2126,0.845021,12.7669,0,12.5926,-0.437298,-13.5812,0.845021,0.174233,1988.58,0.857388,12.6852,0
2137,0.842257,12.7022,0,12.5926,-0.251318,-5.8809,0.842257,0.109543,1989.61,0.822972,12.6709,0
2146,0.850192,12.6984,0,12.5926,0.881695,-0.417711,0.850192,0.105783,1990.08,0.732081,12.6799,0
2158,0.913034,12.6942,0,12.5926,5.23682,-0.353318,0.913034,0.101543,1990.2,0.899953,12.7472,0
2166,2.25741,12.6189,0,12.5926,168.048,-9.40516,2.25741,0.0263022,1990.09,3.51254,12.5555,0
2177,5.11116,12.3756,0,12.5926,259.431,-22.1219,5.11116,-0.217039,1989.13,6.71803,12.2498,0
2193,7.7024,12.1327,0,12.5926,161.953,-15.1804,7.7024,-0.459925,1984.82,10.6111,11.8727,0
2199,10.2179,12.0242,0,12.5926,419.252,-18.0771,10.2179,-0.568387,1973.08,12.7918,12.1231,0
2210,12.8937,12.1775,0,12.5926,243.249,13.9287,12.8937,-0.415171,1953.18,15.3328,12.293,0
2218,15.365,12.3066,0,12.5926,308.915,16.1481,15.365,-0.285986,1932.77,17.9064,12.7119,0
2229,17.6405,12.2095,0,12.5926,206.866,-8.82712,17.6405,-0.383085,1920.39,18.851,12.3042,0
2237,18.6637,12.1675,0,12.5926,127.903,-5.25555,18.6637,-0.425129,1915.59,18.737,12.1803,0
2249,18.7094,12.1651,0,12.5926,3.80583,-0.201583,18.7094,-0.427548,1913.83,18.7249,12.1186,0
2257,18.7102,12.1456,0,12.5926,0.103848,-2.43513,18.7102,-0.447029,1913.47,18.6964,11.972,0
