20180312T142406.098875 282.001 250.992 81.41 78.8219 124.642 281.448 267.639 302 267.605 20180312T142406.098875 960 540
20180312T142406.109215 281.864 251.336 81.4212 78.8786 120.831 281.156 267.844 301.967 267.694 20180312T142406.109215 960 540
20180312T142406.117205 281.816 251.475 81.1693 79.0646 122.035 281.219 267.891 301.967 267.694 20180312T142406.117205 960 540
20180312T142406.129324 281.952 251.777 80.9162 79.1549 125.027 281.389 268.401 302 268.425 20180312T142406.129324 960 540
20180312T142406.137950 282.328 251.499 81.4259 78.8397 122.09 281.724 268.34 302.328 268.333 20180312T142406.137950 960 540
20180312T142406.149303 282.298 252.243 80.7333 78.7801 127.008 281.981 268.519 302.284 268.481 20180312T142406.149303 960 540
20180312T142406.157935 282.357 252.099 80.7109 78.8195 122.732 282 268.5 302.5 268.5 20180312T142406.157935 960 540
20180312T142406.169471 282.249 252.524 80.6985 78.567 114.319 282.115 268.84 302.696 268.801 20180312T142406.169471 960 540
20180312T142406.177458 282.633 252.502 81.0613 78.2363 128.551 282.121 268.697 302.706 268.723 20180312T142406.177458 960 540
20180312T142406.189293 282.749 252.425 82.0683 78.0947 126.229 282.202 269.089 302.902 269 20180312T142406.189293 960 540
20180312T142406.201952 282.729 252.703 81.341 78.1004 127.448 282.136 269.185 302.899 269.089 20180312T142406.201952 960 540
20180312T142406.209682 282.753 252.747 80.692 78.2583 125.914 282.279 269.267 302.81 269.456 20180312T142406.209682 960 540
20180312T142406.221477 282.716 252.95 80.3571 78.3789 130.535 282.17 269.297 302.719 269.634 20180312T142406.221477 960 540
20180312T142406.229959 282.503 253.092 80.1914 78.0692 133.661 282.17 269.418 302.591 269.03 20180312T142406.229959 960 540
20180312T142406.241300 282.522 253.028 80.3103 77.9145 132.48 282 269.457 302.5 269.156 20180312T142406.241300 960 540
20180312T142406.249307 282.42 253.05 79.9847 78.0943 133.278 281.929 269.53 302.615 269.455 20180312T142406.249307 960 540
20180312T142406.261478 282.195 252.909 80.0208 78.1997 122.384 281.879 269.509 302.593 269.383 20180312T142406.261478 960 540
20180312T142406.269940 282.147 252.798 80.0284 77.8865 126.085 281.874 269.403 302.5 269.103 20180312T142406.269940 960 540
20180312T142406.281148 282.198 252.967 79.9667 78.0782 126.241 281.848 269.614 302.099 269.395 20180312T142406.281148 960 540
20180312T142406.289950 282.073 252.975 79.7713 77.8401 128.518 281.833 269.47 302.298 269.454 20180312T142406.289950 960 540
20180312T142406.301296 282.077 253.012 79.7661 77.7354 131.646 281.586 269.632 302 269.457 20180312T142406.301296 960 540
