Resolution,1920,1080,Distance,58.8,Width,48.5,Subject,01034,Test,CC9-03022018-114947,Calibration,CC9-03022018-114947
329,-17.0991,15.821,-21.99,12.5926,12.6686,-2.21913,4.89089,3.22838,1905.83,-25.6959,-45.3285,0
340,-17.0759,15.8193,-21.99,12.5926,2.11038,-0.158545,4.91411,3.22664,1906.32,-17.0057,15.5779,0
349,-17.077,15.8197,-21.99,12.5926,-0.127286,0.0469225,4.91296,3.22706,1910.64,-17.2184,15.8546,0
360,-17.1225,15.8304,-21.99,12.5926,-4.13008,0.973817,4.86753,3.23777,1922.19,-17.2704,16.0146,0
369,-17.1245,15.8309,-21.99,12.5926,-0.221744,0.0523201,4.86554,3.23824,1936.07,-17.1098,16.008,0
380,-17.123,15.8308,-21.99,12.5926,0.132973,-0.0108399,4.867,3.23813,1945.5,-17.0715,15.8168,0
388,-17.0897,15.8283,-21.99,12.5926,4.16652,-0.311738,4.90033,3.23563,1949.47,-17.0413,15.7522,0
400,-17.0874,15.8331,-21.99,12.5926,0.185581,0.403431,4.90256,3.24047,1951.09,-17.0567,15.6997,0
408,-17.091,15.8342,-21.99,12.5926,-0.450061,0.13431,4.89896,3.24155,1952.1,-17.1746,15.8398,0
420,-17.1759,15.8542,-21.99,12.5926,-7.06845,1.66817,4.81414,3.26157,1952.82,-17.2582,15.8833,0
428,-17.2283,15.8654,-21.99,12.5926,-6.55847,1.4019,4.76167,3.27278,1953.43,-17.2435,15.91,0
440,-17.2345,15.8398,-21.99,12.5926,-0.514521,-2.13172,4.75549,3.2472,1953.83,-17.2844,15.8208,0
448,-17.2332,15.8406,-21.99,12.5926,0.158296,0.0899941,4.75676,3.24792,1953.96,-17.23,15.7407,0
460,-17.2058,15.8377,-21.99,12.5926,2.28864,-0.240295,4.78422,3.24504,1953.99,-17.1988,15.7161,0
468,-17.1535,15.9095,-21.99,12.5926,6.53302,8.97342,4.83649,3.31682,1954,-17.0638,16.0062,0
481,-17.0638,15.9863,-21.99,12.5926,6.89779,5.91298,4.92616,3.39369,1954.02,-16.7229,16.0693,0
488,-16.9935,15.9739,-21.99,12.5926,10.0489,-1.7698,4.9965,3.3813,1954.07,-16.9734,15.9886,0
500,-16.9598,15.9641,-21.99,12.5926,2.81002,-0.816833,5.03022,3.3715,1954.08,-17.0638,15.9394,0
508,-16.8619,15.8964,-21.99,12.5926,12.2294,-8.4635,5.12806,3.30379,1953.93,-16.977,15.8432,0
520,-16.8199,15.8418,-21.99,12.5926,3.50459,-4.55309,5.17011,3.24916,1953.56,-16.6804,15.7962,0
528,-16.666,15.7541,-21.99,12.5926,19.2303,-10.9598,5.32396,3.16148,1952.83,-16.641,15.6996,0
541,-16.6439,15.7099,-21.99,12.5926,1.70087,-3.40241,5.34607,3.11725,1951.56,-16.6114,15.6294,0
553,-16.6432,15.7081,-21.99,12.5926,0.0565634,-0.148568,5.34675,3.11546,1949.71,-16.6095,15.71,0
561,-16.6449,15.7085,-21.99,12.5926,-0.208476,0.0484983,5.34508,3.11585,1947.52,-16.6826,15.7163,0
579,-16.6829,15.7172,-21.99,12.5926,-2.10945,0.485194,5.30711,3.12459,1945.51,-16.7455,15.8467,0
584,-16.6851,15.7139,-21.99,12.5926,-0.447127,-0.669886,5.30487,3.12124,1944.14,-16.7507,15.8222,0
593,-16.6897,15.6802,-21.99,12.5926,-0.504063,-3.74353,5.30034,3.08754,1943.43,-16.7232,15.652,0
602,-16.6825,15.623,-21.99,12.5926,0.795813,-6.35363,5.3075,3.03036,1943.01,-16.6424,15.5454,0
613,-16.6269,15.6071,-21.99,12.5926,5.05419,-1.44787,5.36309,3.01444,1942.51,-16.6148,15.5356,0
621,-16.5961,15.5997,-21.99,12.5926,3.85155,-0.921691,5.39391,3.00706,1941.93,-16.517,15.6382,0
634,-16.5948,15.5962,-21.99,12.5926,0.0948015,-0.269791,5.39514,3.00355,1941.35,-16.5677,15.6146,0
641,-16.5809,15.6123,-21.99,12.5926,1.99759,2.30384,5.40912,3.01968,1940.36,-16.5375,15.6185,0
653,-16.562,15.609,-21.99,12.5926,1.57258,-0.27709,5.42799,3.01636,1938.49,-16.647,15.6241,0
662,-16.5596,15.6131,-21.99,12.5926,0.269453,0.452039,5.43042,3.02042,1935.65,-16.5828,15.6887,0
673,-16.537,15.6097,-21.99,12.5926,2.05567,-0.306422,5.45303,3.01705,1932.2,-16.5077,15.5236,0
681,-16.5163,15.6051,-21.99,12.5926,2.58278,-0.572919,5.47369,3.01247,1928.9,-16.5204,15.6072,0
693,-16.5068,15.6062,-21.99,12.5926,0.790989,0.0913276,5.48318,3.01357,1926.45,-16.4563,15.6012,0
701,-16.4988,15.6091,-21.99,12.5926,0.995199,0.362542,5.49115,3.01647,1924.68,-16.501,15.67,0
713,-16.4951,15.6205,-21.99,12.5926,0.309107,0.952342,5.49486,3.02789,1923.18,-16.4615,15.593,0
722,-16.4951,15.621,-21.99,12.5926,-0.00175231,0.0489782,5.49484,3.02834,1922,-16.4252,15.5687,0
734,-16.5464,15.6276,-21.99,12.5926,-4.2732,0.553996,5.44356,3.03498,1921.41,-16.5144,15.6674,0
741,-17.7173,15.8342,-21.99,12.5926,-167.261,29.5165,4.27273,3.2416,1921.49,-21.8992,16.7047,0
754,-19.917,16.3888,-21.99,12.5926,-169.214,42.659,2.07296,3.79617,1922.5,-21.1045,16.5172,0
762,-21.1777,16.7106,-21.99,12.5926,-157.584,40.2283,0.81229,4.11799,1924.88,-21.3888,16.5649,0
773,-21.5261,16.7707,-21.99,12.5926,-31.6734,5.45702,0.463882,4.17802,1928.53,-21.6802,16.988,0
781,-21.634,16.81,-21.99,12.5926,-13.487,4.91924,0.355987,4.21737,1933.14,-21.7939,17.0407,0
793,-21.6382,16.8116,-21.99,12.5926,-0.347725,0.136852,0.351814,4.21902,1939.07,-21.7029,16.8491,0
805,-21.6329,16.809,-21.99,12.5926,0.440966,-0.222742,0.357105,4.21634,1946.18,-21.4195,16.5594,0
814,-21.5098,16.746,-21.99,12.5926,13.6727,-6.99802,0.48016,4.15336,1952.31,-21.3764,16.3981,0
825,-21.4479,16.6918,-21.99,12.5926,5.6333,-4.92369,0.542126,4.0992,1955.55,-21.5656,16.6206,0
833,-21.4548,16.6355,-21.99,12.5926,-0.871251,-7.03787,0.535156,4.0429,1956.4,-21.9177,16.8778,0
846,-21.4603,16.597,-21.99,12.5926,-0.419972,-2.96,0.529696,4.00442,1955.72,-21.9753,17.1283,0
853,-21.4326,16.5813,-21.99,12.5926,3.95907,-2.25658,0.55741,3.98862,1953.08,-21.777,17.0725,0
865,-21.4044,16.5669,-21.99,12.5926,2.34888,-1.19595,0.585596,3.97427,1948.5,-21.6521,16.785,0
873,-21.3887,16.5358,-21.99,12.5926,1.96366,-3.88649,0.601306,3.94318,1944.1,-21.4962,16.6769,0
885,-21.0172,16.3665,-21.99,12.5926,30.9604,-14.1102,0.972831,3.77386,1941.72,-8.64115,-54.3608,0
893,-19.6835,15.9136,-21.99,12.5926,166.704,-56.608,2.30647,3.32099,1941.14,-18.678,15.3592,0
906,-17.3521,15.2199,-21.99,12.5926,179.337,-53.3604,4.63784,2.62731,1941.87,-16.2632,14.4783,0
914,-15.7876,14.761,-21.99,12.5926,195.571,-57.3685,6.20241,2.16836,1944.84,-15.0395,14.2036,0
925,-15.5079,14.6278,-21.99,12.5926,25.4292,-12.1117,6.48213,2.03513,1950.92,-15.2783,14.5499,0
935,-15.3355,14.4907,-21.99,12.5926,17.2337,-13.7062,6.65447,1.89807,1959.1,-15.554,14.8556,0
946,-15.2049,14.3724,-21.99,12.5926,11.8756,-10.754,6.7851,1.77977,1967.73,-15.5475,14.8727,0
953,-15.1011,14.2879,-21.99,12.5926,14.8256,-12.0728,6.88888,1.69526,1976.88,-15.1578,14.4785,0
966,-14.6145,14.1233,-21.99,12.5926,37.4346,-12.6623,7.37553,1.53065,1987.97,-14.9909,14.2583,0
974,-13.8182,13.7707,-21.99,12.5926,99.5273,-44.0684,8.17175,1.17811,2000.88,-13.4596,13.2612,0
985,-13.2002,13.6305,-21.99,12.5926,56.1827,-12.7445,8.78976,1.03792,2013.02,-12.7055,13.2168,0
994,-12.1922,13.4194,-21.99,12.5926,112,-23.4598,9.79775,0.826779,2023.51,-11.3607,13.2052,0
1005,-11.1046,13.1997,-21.99,12.5926,98.8788,-19.9692,10.8854,0.607119,2033.92,-10.1996,13.1994,0
1013,-10.6996,13.1892,-21.99,12.5926,50.6238,-1.31273,11.2904,0.596617,2043.72,-10.8038,13.3474,0
1025,-10.5874,13.1702,-21.99,12.5926,9.34903,-1.59024,11.4026,0.577534,2051.14,-10.7375,13.291,0
1033,-10.4137,13.1248,-21.99,12.5926,21.7119,-5.6719,11.5763,0.532159,2055.87,-10.4688,12.8577,0
1045,-10.5037,12.8868,-21.99,12.5926,-7.50254,-19.831,11.4863,0.294187,2058.37,-10.0277,12.5259,0
1057,-10.508,12.8764,-21.99,12.5926,-0.358844,-0.868455,11.482,0.283766,2059.22,-10.0117,12.4076,0
1065,-10.509,12.8784,-21.99,12.5926,-0.115646,0.252902,11.481,0.285789,2058.94,-10.4129,12.6772,0
1077,-10.5321,12.9351,-21.99,12.5926,-1.92762,4.7225,11.4579,0.342459,2057.77,-10.649,13.1745,0
1085,-10.5805,13.1782,-21.99,12.5926,-6.05624,30.3915,11.4094,0.585591,2055.9,-10.8238,13.4365,0
1097,-10.5826,13.1888,-21.99,12.5926,-0.174434,0.880355,11.4074,0.596155,2053.48,-10.7858,13.3983,0
1105,-10.5763,13.1813,-21.99,12.5926,0.787464,-0.934799,11.4137,0.588677,2050.91,-10.5337,13.0639,0
1117,-10.4318,13.006,-21.99,12.5926,12.0444,-14.6118,11.5582,0.413335,2049.16,-10.3144,12.7968,0
1125,-10.4015,12.8874,-21.99,12.5926,3.78684,-14.8238,11.5885,0.294744,2048.58,-10.3508,12.6913,0
1137,-10.4005,12.8825,-21.99,12.5926,0.0877871,-0.407313,11.5895,0.289857,2048.87,-10.2531,12.7881,0
1147,-10.4069,12.8906,-21.99,12.5926,-0.641829,0.809509,11.5831,0.297952,2049.96,-10.4352,12.9704,0
1158,-10.5589,13.0824,-21.99,12.5926,-13.8173,17.4407,11.4311,0.4898,2051.29,-10.4983,13.0542,0
1166,-10.7216,13.2774,-21.99,12.5926,-20.3399,24.3718,11.2684,0.684774,2051.71,-12.4342,13.7627,0
1189,-11.219,13.478,-21.99,12.5926,-21.626,8.71937,10.771,0.88532,2051.64,-15.5418,15.5158,0
1193,-12.2709,13.8567,-21.99,12.5926,-262.989,94.696,9.71906,1.2641,2051.72,-20.166,16.7857,0
1197,-14.2653,14.5779,-21.99,12.5926,-498.601,180.297,7.72465,1.98529,2048.91,-23.1478,17.3663,0
1206,-15.8311,15.1417,-21.99,12.5926,-173.969,62.6424,6.15893,2.54907,2036.39,-16.2728,15.1012,0
1217,-16.2084,15.3775,-21.99,12.5926,-34.3078,21.4388,5.78154,2.7849,2009.56,-15.751,15.7171,0
1225,-16.4451,15.5988,-21.99,12.5926,-29.582,27.6547,5.54489,3.00614,1973.76,-22.9735,-51.1788,0
1245,-16.6394,15.7168,-21.99,12.5926,-9.71523,5.90101,5.35058,3.12416,1938.38,-17.6144,15.6335,0
1249,-16.9795,15.8161,-21.99,12.5926,-85.029,24.8252,5.01047,3.22346,1907.11,-18.2573,16.3671,0
1257,-17.2933,15.9104,-21.99,12.5926,-39.22,11.7886,4.69671,3.31777,1885.01,-18.1883,16.4733,0
1266,-17.407,15.953,-21.99,12.5926,-12.6408,4.73828,4.58294,3.36041,1879.65,-17.4689,15.9185,0
1278,-17.4296,15.9591,-21.99,12.5926,-1.88001,0.501436,4.56038,3.36643,1882.67,-16.7238,15.9758,0
1285,-17.4355,15.9608,-21.99,12.5926,-0.843202,0.250119,4.55448,3.36818,1879.87,-16.5112,15.8666,0
1299,-17.44,15.9699,-21.99,12.5926,-0.323015,0.651712,4.54996,3.37731,1872.3,-17.0155,15.5617,0
1309,-17.4475,15.9777,-21.99,12.5926,-0.744268,0.775755,4.54251,3.38506,1866.17,-17.4276,15.956,0
1317,-17.5645,16.0453,-21.99,12.5926,-14.6264,8.44916,4.4255,3.45266,1865.77,-17.6763,16.2531,0
1329,-17.566,16.065,-21.99,12.5926,-0.122956,1.64487,4.42403,3.47239,1871.47,-17.78,16.2628,0
1337,-17.6041,16.0749,-21.99,12.5926,-4.7616,1.2349,4.38593,3.48227,1878.57,-17.8673,15.9951,0
1349,-17.6003,16.0726,-21.99,12.5926,0.311762,-0.190262,4.38967,3.47999,1883.88,-17.3639,15.9948,0
1357,-17.4754,16.0085,-21.99,12.5926,15.6201,-8.01516,4.51463,3.41587,1887.41,-17.5177,16.0083,0
1369,-17.4384,15.9346,-21.99,12.5926,3.07972,-6.15782,4.55159,3.34198,1889.45,-17.4475,15.8286,0
1377,-17.4483,15.8705,-21.99,12.5926,-1.24164,-8.01012,4.54166,3.27789,1890.82,-17.439,15.8753,0
1389,-17.4888,15.8774,-21.99,12.5926,-3.37133,0.569928,4.5012,3.28473,1892.98,-17.4494,15.8874,0
1397,-17.4922,15.879,-21.99,12.5926,-0.426228,0.210377,4.49779,3.28642,1896.3,-17.5414,15.8416,0
1409,-17.5301,15.9089,-21.99,12.5926,-3.15463,2.48372,4.45994,3.31622,1899.44,-17.5309,15.9159,0
1417,-17.5382,15.9339,-21.99,12.5926,-1.01917,3.13079,4.45178,3.34127,1901.15,-17.5799,15.9965,0
1429,-17.5385,15.9349,-21.99,12.5926,-0.0238243,0.087062,4.4515,3.34231,1901.69,-17.6031,16.0137,0
1437,-17.5375,15.9339,-21.99,12.5926,0.127664,-0.126934,4.45252,3.3413,1901.78,-17.5472,15.9466,0
1450,-17.5089,15.9067,-21.99,12.5926,2.1973,-2.09245,4.48108,3.31409,1901.77,-17.4037,15.8473,0
1457,-17.3825,15.8102,-21.99,12.5926,18.0629,-13.7924,4.60752,3.21755,1901.68,-17.2837,15.744,0
1469,-17.2776,15.7481,-21.99,12.5926,8.73699,-5.17692,4.71237,3.15542,1900.55,-17.2306,15.7228,0
1478,-17.2534,15.7408,-21.99,12.5926,2.69332,-0.806604,4.73661,3.14817,1894.09,-17.245,15.7507,0
1489,-17.0149,15.6859,-21.99,12.5926,21.6813,-4.98611,4.9751,3.09332,1873.91,-17.1204,15.6131,0
1497,-12.8727,14.8031,0,12.5926,517.774,-110.36,-12.8727,2.21044,1838.14,-0.399004,12.6394,0
1507,-4.83594,13.3606,0,12.5926,803.675,-144.247,-4.83594,0.767965,1801.71,-0.411315,12.7187,0
1515,-0.66183,12.7453,0,12.5926,521.764,-76.9073,-0.66183,0.152707,1780.06,-0.447627,12.7062,0
1524,-0.457837,12.7272,0,12.5926,22.6659,-2.0154,-0.457837,0.134568,1772.1,-0.4367,12.7287,0
1535,-0.441525,12.7387,0,12.5926,1.48284,1.04159,-0.441525,0.146026,1769.73,-0.53795,12.8258,0
1545,-0.439333,12.7509,0,12.5926,0.21925,1.22445,-0.439333,0.15827,1768.73,-0.494815,12.7814,0
1553,-0.419316,12.7575,0,12.5926,2.50209,0.819284,-0.419316,0.164825,1767.88,-0.403232,12.7456,0
1565,-0.411096,12.7668,0,12.5926,0.68503,0.777772,-0.411096,0.174158,1766.67,-0.369657,12.7592,0
1574,-0.410383,12.7678,0,12.5926,0.0792455,0.108694,-0.410383,0.175136,1764.85,-0.384353,12.948,0
1584,-0.401404,12.7815,0,12.5926,0.897902,1.37504,-0.401404,0.188887,1762.61,-0.411596,12.904,0
1592,-0.399041,12.7952,0,12.5926,0.295349,1.70793,-0.399041,0.20255,1760.36,-0.484287,12.7296,0
1604,-0.409187,12.7963,0,12.5926,-0.845512,0.0905079,-0.409187,0.203636,1758.38,-0.322245,12.7878,0
1610,-0.424238,12.7752,0,12.5926,-2.50858,-3.50786,-0.424238,0.182589,1757.1,-0.382987,12.7903,0
1622,-0.445336,12.7561,0,12.5926,-1.75811,-1.59213,-0.445336,0.163483,1756.48,-0.48536,12.6961,0
1630,-0.430663,12.7536,0,12.5926,1.83413,-0.31583,-0.430663,0.160957,1756.03,-0.416121,12.7106,0
1642,-0.42998,12.7535,0,12.5926,0.0569161,-0.00986958,-0.42998,0.160838,1755.29,-0.444141,12.7912,0
1651,-0.4289,12.7523,0,12.5926,0.120014,-0.129829,-0.4289,0.15967,1754.07,-0.489544,12.7608,0
1662,-0.401626,12.7472,0,12.5926,2.4794,-0.46549,-0.401626,0.154549,1752.63,-0.373261,12.7505,0
1671,-0.368085,12.7366,0,12.5926,3.72683,-1.17592,-0.368085,0.143966,1751.28,-0.317776,12.7371,0
1683,-0.352918,12.7335,0,12.5926,1.2639,-0.260882,-0.352918,0.140835,1749.83,-0.348316,12.7119,0
1691,-0.353214,12.718,0,12.5926,-0.036966,-1.93343,-0.353214,0.125368,1748.2,-0.384721,12.7029,0
1702,-0.354279,12.7136,0,12.5926,-0.0968158,-0.401434,-0.354279,0.120952,1746.58,-0.341937,12.7152,0
1714,-0.374109,12.7163,0,12.5926,-1.65251,0.226375,-0.374109,0.123669,1744.98,-0.385797,12.7004,0
1722,-0.414072,12.7241,0,12.5926,-4.99538,0.979916,-0.414072,0.131508,1743.36,-0.442693,12.732,0
1736,-0.458241,12.7786,0,12.5926,-3.15496,3.88952,-0.458241,0.185961,1741.99,-0.518528,12.9194,0
1746,-0.486738,12.8357,0,12.5926,-2.84967,5.70938,-0.486738,0.243055,1741.24,-0.477169,12.9186,0
1754,-0.486462,12.8627,0,12.5926,0.0344359,3.3794,-0.486462,0.27009,1741.02,-0.466394,12.8439,0
1763,-0.485666,12.8637,0,12.5926,0.0885404,0.108549,-0.485666,0.271067,1740.99,-0.516475,12.9175,0
1773,-0.467975,12.8602,0,12.5926,1.76903,-0.35344,-0.467975,0.267533,1740.99,-0.460685,12.9099,0
1782,-0.441738,12.8344,0,12.5926,2.91524,-2.85745,-0.441738,0.241816,1740.97,-0.379649,12.8157,0
1795,-0.367037,12.8175,0,12.5926,5.74627,-1.30089,-0.367037,0.224904,1741.27,-0.334411,12.7117,0
1803,-0.0997236,12.7764,0,12.5926,33.4141,-5.14333,-0.0997236,0.183757,1742.23,0.137156,12.8614,0
1814,0.150427,12.7404,0,12.5926,22.7409,-3.26933,0.150427,0.147795,1743.52,0.396805,12.7088,0
1822,0.216698,12.7339,0,12.5926,8.28385,-0.82144,0.216698,0.141223,1744.74,0.239862,12.6975,0
1835,0.233163,12.748,0,12.5926,1.2666,1.08835,0.233163,0.155372,1745.72,0.263612,12.7943,0
1843,0.23447,12.7479,0,12.5926,0.163295,-0.0179805,0.23447,0.155228,1746.51,0.160225,12.8777,0
1854,0.250342,12.73,0,12.5926,1.44296,-1.62015,0.250342,0.137406,1747.4,0.325033,12.7787,0
1863,0.25652,12.7262,0,12.5926,0.686393,-0.424614,0.25652,0.133585,1748.49,0.164115,12.6389,0
1874,0.290751,12.7334,0,12.5926,3.1119,0.649812,0.290751,0.140733,1749.64,0.339323,12.6661,0
1882,0.332352,12.7276,0,12.5926,5.20022,-0.718492,0.332352,0.134985,1750.7,0.322767,12.6907,0
1894,0.340555,12.7186,0,12.5926,0.683548,-0.753689,0.340555,0.125941,1751.75,0.339136,12.8237,0
1902,0.360655,12.72,0,12.5926,2.51246,0.183028,0.360655,0.127405,1752.86,0.391631,12.8027,0
1914,0.38245,12.7172,0,12.5926,1.81631,-0.236921,0.38245,0.124562,1754.02,0.465462,12.69,0
1922,0.393451,12.7155,0,12.5926,1.37502,-0.217305,0.393451,0.122823,1755.11,0.373365,12.617,0
1934,0.398967,12.6844,0,12.5926,0.459672,-2.58407,0.398967,0.0918144,1755.9,0.376089,12.6617,0
1942,0.41377,12.681,0,12.5926,1.85046,-0.429252,0.41377,0.0883804,1756.42,0.419542,12.6785,0
1955,0.414696,12.6813,0,12.5926,0.0712247,0.0235861,0.414696,0.088687,1757.15,0.4306,12.6836,0
1966,0.42913,12.6892,0,12.5926,1.31214,0.720342,0.42913,0.0966108,1759.11,0.442289,12.7295,0
1974,0.429765,12.6896,0,12.5926,0.0793465,0.0435039,0.429765,0.0969588,1763.41,0.353273,12.7247,0
1987,0.429731,12.689,0,12.5926,-0.0026179,-0.0491533,0.429731,0.0963198,1769.86,0.431014,12.7203,0
1995,0.428855,12.6726,0,12.5926,-0.109397,-2.04845,0.428855,0.0799322,1776.78,0.345022,12.5951,0
2006,0.42619,12.6301,0,12.5926,-0.242298,-3.86414,0.42619,0.0374267,1782.68,0.492376,12.5362,0
2015,0.416789,12.6295,0,12.5926,-1.04451,-0.0579411,0.416789,0.0369052,1786.76,0.38588,12.5635,0
2028,0.403214,12.632,0,12.5926,-1.04428,0.19059,0.403214,0.0393829,1788.86,0.507914,12.5958,0
2036,0.392805,12.6491,0,12.5926,-1.30111,2.13737,0.392805,0.0564818,1789.68,0.403518,12.748,0
2047,0.143445,12.7566,0,12.5926,-22.6691,9.7691,0.143445,0.163942,1790.15,-0.109597,12.9667,0
2056,-0.106973,12.7957,0,12.5926,-27.8243,4.34833,-0.106973,0.203077,1790.67,-0.144122,12.8621,0
2067,-0.123946,12.8,0,12.5926,-1.54298,0.393062,-0.123946,0.207401,1791.39,-0.0517179,12.8258,0
2075,-0.122416,12.8425,0,12.5926,0.191202,5.31385,-0.122416,0.249911,1792.44,-0.114232,12.7518,0
2087,-0.134752,12.8495,0,12.5926,-1.02799,0.578685,-0.134752,0.256856,1793.7,-0.172732,12.7012,0
2095,-0.125822,12.8584,0,12.5926,1.11625,1.10897,-0.125822,0.265727,1795,-0.103301,12.8636,0
2108,-0.123233,12.8893,0,12.5926,0.199187,2.38294,-0.123233,0.296706,1796.3,-0.207555,13.0576,0
2115,-0.112267,12.8891,0,12.5926,1.56649,-0.0317032,-0.112267,0.296484,1797.49,-0.113209,13.0637,0
2127,-0.0982212,12.8869,0,12.5926,1.17051,-0.188334,-0.0982212,0.294224,1798.26,-0.0742099,12.777,0
2135,-0.0719495,12.8759,0,12.5926,3.28396,-1.36482,-0.0719495,0.283305,1798.56,-0.0375225,12.7103,0
2147,-0.0404687,12.8299,0,12.5926,2.62341,-3.83734,-0.0404687,0.237257,1798.5,-0.0211734,12.7429,0
2155,-0.0351621,12.8204,0,12.5926,0.663319,-1.18762,-0.0351621,0.227756,1798.12,-0.0268057,12.8409,0
2168,-0.0352994,12.8145,0,12.5926,-0.0105634,-0.455934,-0.0352994,0.221829,1797.46,-0.000538815,12.7806,0
2176,-0.0354704,12.8213,0,12.5926,-0.0213688,0.852763,-0.0354704,0.228651,1796.59,-0.0718902,12.8458,0
2187,-0.0476448,12.8317,0,12.5926,-1.10677,0.94534,-0.0476448,0.23905,1795.38,-0.0561809,12.8177,0
2196,-0.0532059,12.8245,0,12.5926,-0.617901,-0.796374,-0.0532059,0.231882,1793.85,-0.0571831,12.8717,0
2208,-0.0530793,12.8326,0,12.5926,0.010553,0.672733,-0.0530793,0.239955,1792.21,-0.0525468,12.8552,0
2219,-0.0561731,12.8274,0,12.5926,-0.281257,-0.468213,-0.0561731,0.234805,1790.49,-0.0530806,12.8014,0
2228,-0.0573271,12.8258,0,12.5926,-0.128219,-0.176378,-0.0573271,0.233217,1788.8,-0.0446007,12.8983,0
